x,y,z,t
0.5694442638650873,0.38501366058779213,2.0242563877081485,61.41
0.561454453266407,0.32641791623292465,2.019418842301732,61.42
0.5532390570888688,0.26696630944897937,2.014628505063023,61.43
0.5447996909014622,0.20668441438092594,2.009904509796586,61.44
0.536138874335706,0.14559837362905179,2.0052649046654185,61.45
0.5272597596961384,0.08373468731152589,2.0007272357554493,61.46
0.5181658174415631,0.021120524214105735,1.9963088238050246,61.47
0.5088607901642465,-0.04221639213534693,1.9920272507027061,61.48
0.49934904134372693,-0.10624714552633877,1.987898755861271,61.49
0.489635560005797,-0.17094337506015228,1.9839397168535193,61.5
0.47972622162100226,-0.23627648047061603,1.9801650563226232,61.51
0.46962765586189176,-0.30221807461163974,1.9765893911436654,61.52
0.4593472575015987,-0.3687379439416617,1.9732240378767305,61.53
0.44889254248941096,-0.4358062350994174,1.9700809307830038,61.54
0.4382714715597864,-0.503393281508403,1.9671717849665915,61.55
0.42749274815151767,-0.5714698141652079,1.9645075640089862,61.56
0.4165664690950249,-0.6400064037639105,1.9620966081363467,61.57
0.40550340421930425,-0.7089744932486512,1.9599473940989929,61.58
0.3943147118497301,-0.7783453743855425,1.9580671781087802,61.59
0.38301181079773305,-0.8480901964617433,1.9564622632953703,61.6
0.37160674636997504,-0.9181806673467979,1.955139232626124,61.61
0.3601126786172498,-0.9885886578083709,1.954102700443583,61.62
0.3485439709659497,-1.0592870266881007,1.9533571879385148,61.63
0.33691559776094704,-1.1302495088382525,1.9529078529290236,61.64
0.325243403698364,-1.2014499740023656,1.952758478321356,61.65
0.31354397668352796,-1.2728626185828282,1.9529127935724677,61.66
0.30183551052589913,-1.3444614702232858,1.9533709552567826,61.67
0.29013782625026413,-1.4162214996899152,1.9541336266227265,61.68
0.2784723031647838,-1.4881189272113198,1.9552039944477382,61.69
0.26686220501066205,-1.5601307577693377,1.956584898750026,61.7
0.25533244770705443,-1.6322347475911074,1.958279192436516,61.71
0.24390989278887132,-1.7044091416444083,1.9602868077575966,61.72
0.2326228440488316,-1.776632727291403,1.962604838856532,61.73
0.22150132035867467,-1.8488849619852465,1.9652296470387773,61.74
0.21057739152015256,-1.9211462899304057,1.9681576765135698,61.75
0.19988613986510967,-1.9933986961643029,1.9713889433779892,61.76
0.18946301934103987,-2.0656248778336868,1.9749173570144916,61.77
0.179343837749776,-2.1378084726224227,1.9787337728716867,61.78
0.1695648555320812,-2.209933995398517,1.9828273400759042,61.79
0.16016301504551433,-2.2819866231208072,1.9871861923464578,61.8
0.1511780739068188,-2.353952763737677,1.9918023815555592,61.81
0.14264861258551798,-2.4258197665093775,1.9966617048508437,61.82
0.13461320522692327,-2.4975760664916544,2.0017486595972755,61.83
0.12711026874761058,-2.5692112140019954,2.0070470545614603,61.84
0.12017665248042755,-2.640715580649051,2.01253771148289,61.85
0.11384903501603524,-2.7120804437651453,2.018201300360233,61.86
0.10816480936483608,-2.7832979831087905,2.024019608975159,61.87
0.10315956931675839,-2.8543613306366753,2.0299713647887754,61.88
0.0988689523494205,-2.925264639017026,2.0360358354294035,61.89
0.09532715931800029,-2.996003225624237,2.0421911588093598,61.9
0.0925665344536331,-3.06657346829316,2.048414361037821,61.91
0.0906179300616221,-3.1369724016420824,2.054681931834497,61.92
0.0895115699726233,-3.207197583221579,2.060970855879942,61.93
0.08927660094173075,-3.2772472037931237,2.067258115525166,61.94
0.08994171769380634,-3.347120055866966,2.0735217712246627,61.95
0.09153380318986414,-3.416815721765783,2.0797400286487875,61.96
0.09407738828180529,-3.48633460187072,2.085890482956779,61.97
0.09759518060562487,-3.5556777327178235,2.091950767130935,61.98
0.10210872257646597,-3.624846475015782,2.0978990983253216,61.99
0.107639668770585,-3.693842115956016,2.1037157625555465,62.0
0.11420674262337349,-3.762666378213543,2.1093803458033937,62.01
0.1218267829528993,-3.831321347408621,2.114872834599216,62.02
0.13051537192110835,-3.899809472809474,2.120174139201544,62.03
0.14028740594315048,-3.9681335433438067,2.125266302026881,62.04
0.15115983309994344,-4.036296369085813,2.1301342489660313,62.05
0.16314584925606576,-4.104300915328306,2.1347623692894215,62.06
0.17625718009999067,-4.172150465067103,2.139135918043926,62.07
0.19050321222976832,-4.23984866605763,2.143240880835508,62.08
0.20589316009396408,-4.3073995732118044,2.1470651592774597,62.09
0.22243465396986062,-4.374807685328603,2.150597759423284,62.1
0.24013395181222794,-4.442077847059426,2.1538286392477115,62.11
0.25899756987341577,-4.50921499435719,2.156749687129413,62.12
0.279031658835953,-4.576224251797169,2.1593545236305625,62.13
0.3002430707998014,-4.6431110662082755,2.16163953205399,62.14
0.32263835667541535,-4.7098812701528585,2.1636036159640626,62.15
0.3462199092913389,-4.776541459111215,2.16524535756321,62.16
0.37098837885525415,-4.843098702444766,2.1665642412715322,62.17
0.3969460759867242,-4.909560384743189,2.1675625917693178,62.18
0.4240963882491949,-4.975934257686908,2.1682457263284682,62.19
0.4524353014847412,-5.042228807790138,2.1686165328679072,62.2
0.4818860297928633,-5.108453043938043,2.168638561450528,62.21
0.5123986874595235,-5.174615529934304,2.1682919224251163,62.22
0.5440253869564103,-5.240725427098839,2.167617747030319,62.23
0.5767874570757778,-5.306792295432426,2.1666432172118855,62.24
0.6106986394006179,-5.37282647505505,2.165394200228545,62.25
0.645764348555131,-5.438839053317457,2.163893795371953,62.26
0.68197954470216,-5.504841760124823,2.1621601123820757,62.27
0.7193355331722445,-5.570847057531979,2.1602103567743587,62.28
0.7578245778225658,-5.636868438405563,2.158063898756062,62.29
0.797434817025945,-5.702920161390601,2.1557386841516513,62.3
0.8381550607781746,-5.769017799876637,2.153254544326377,62.31
0.8799718765799237,-5.835178105985141,2.1506311491251133,62.32
