error,t,p_x,p_y,p_z
0.030048077680028484,1614260305.9471729,-5.000272827673673,4.499629177097749,1.2038627461337947
0.01546330161640741,1614260305.9871728,-4.999098501378424,4.495099014078214,1.2127430328826319
0.04427060525626114,1614260306.0071728,-4.997761325638702,4.489807932549764,1.2196214697374161
0.025491718036539046,1614260306.0271728,-4.995683942465664,4.481452463308273,1.2279675045426084
0.011081386260583637,1614260306.0471728,-4.992695564206012,4.469240304619024,1.2375058619040213
0.033121151946925664,1614260306.0671728,-4.9886622695434,4.45249800273304,1.2478514411519401
0.023986992744080782,1614260306.0871727,-4.983494431233834,4.430742591554645,1.25860524534596
0.08070624847509444,1614260306.0871727,-4.983494431233834,4.430742591554645,1.25860524534596
0.04296028401222829,1614260306.1271727,-4.96953474918661,4.371106830421754,1.2803693044208313
0.03606313328424271,1614260306.1471727,-4.960660435596095,4.332984766159571,1.291345902926308
0.06503408760372587,1614260306.1671727,-4.9504896687796,4.289379430323804,1.3025693036137256
0.034453153124721636,1614260306.1871727,-4.939003970481985,4.240429719168443,1.3142689165341848
0.08844802960632059,1614260306.2071729,-4.926184261879212,4.186307303336824,1.3266879378489935
0.14839319132409634,1614260306.2271729,-4.912007375197643,4.127185076220211,1.3400418899293998
0.05083142877438074,1614260306.2471728,-4.896443146308159,4.063211809288489,1.3544940327363804
0.12088317792581926,1614260306.2671728,-4.879453085548477,3.9944973724619963,1.3701467811711165
0.22543709075769347,1614260306.2671728,-4.879453085548477,3.9944973724619963,1.3701467811711165
0.23296234612571443,1614260306.2871728,-4.860990208431133,3.921107016707881,1.3870484878431912
0.0643937190011481,1614260306.3271728,-4.8194268488372565,3.760370031468594,1.424607435618847
0.15436229054770156,1614260306.3471727,-4.796210839827783,3.6730031136496564,1.4452217909007048
0.06704306167779861,1614260306.3671727,-4.771297014794692,3.5809503599432166,1.4670251588040026
0.1686071529991906,1614260306.3871727,-4.7446323025311345,3.48421250946418,1.4900028059385029
0.06917258638601331,1614260306.4071727,-4.716163679126706,3.3828115391762563,1.5141603233727114
0.20100058530296638,1614260306.4271727,-4.68583659873972,3.276796022240987,1.5395249110689042
0.0713395873138376,1614260306.4471729,-4.653591872072158,3.1662393811777787,1.5661473454757413
0.23482467082525615,1614260306.4671729,-4.619365364775317,3.051241349222156,1.5940944356692317
0.07676809129612239,1614260306.4871728,-4.583085687870352,2.931923056919077,1.62344622357878
0.07676809129612239,1614260306.4871728,-4.583085687870352,2.931923056919077,1.62344622357878
0.4700982188497791,1614260306.5271728,-4.50404133906959,2.680903703043844,1.6867126484564416
0.10440965247334844,1614260306.5471728,-4.461089757970109,2.5495310360411985,1.7208084101069228
0.32068263518366713,1614260306.5671728,-4.4157102013432095,2.4144953845212695,1.7566661846704128
0.10389001167419964,1614260306.5871727,-4.367783381500539,2.2760045143925733,1.7943735435183963
0.33543317419700047,1614260306.5871727,-4.367783381500539,2.2760045143925733,1.7943735435183963
0.13629892526979082,1614260306.6271727,-4.263754647929221,1.989607188759449,1.8756795837807454
0.38379561114772476,1614260306.6471727,-4.2073611032900455,1.8422595101901547,1.9194350464502095
0.14973116893888316,1614260306.6671727,-4.147837750314905,1.6926104231914831,1.9653403810428545
0.4121480886571165,1614260306.6871727,-4.085012649647691,1.541109075130635,2.0134308520330255
0.16057257329278696,1614260306.7071729,-4.018682787129017,1.3882829020815042,2.0637542139320546
0.4367320414808491,1614260306.7271729,-3.9486388171844817,1.2347422392357652,2.1163290493298423
0.1666162961344846,1614260306.7471728,-3.8746805567427955,1.081164825329119,2.171129549099515
0.4545005128519132,1614260306.7671728,-3.796633184009357,0.9282724535640007,2.2280740213183865
0.1675882868702765,1614260306.7871728,-3.7143615100867127,0.7768055471736524,2.2870201860606416
0.4642230169111954,1614260306.8071728,-3.6277822638760053,0.6275009520158739,2.3477710747330747
0.763844470903544,1614260306.8271728,-3.536889686785729,0.48106455671978077,2.410063556339054
0.1592591621497818,1614260306.8471727,-3.441745455386837,0.33815445021465035,2.473582686687948
0.4617359347926536,1614260306.8671727,-3.3424442646313985,0.1993892765994502,2.5379930949601808
0.4653846109618383,1614260306.8671727,-3.3424442646313985,0.1993892765994502,2.5379930949601808
0.4719676697001587,1614260306.8871727,-3.2390943017190597,0.06536120296484418,2.6029497933988313
0.16588278464848155,1614260306.9271727,-3.020832245826838,-0.18635249623407873,2.7329297469942495
0.42342004011613354,1614260306.9471729,-2.9062822774903534,-0.303095953679307,2.797068322342266
0.17482953095089998,1614260306.9671729,-2.7883963079016456,-0.4132249718813036,2.8599943034645303
0.39083413697988506,1614260306.9871728,-2.6673970919180845,-0.5164337750988581,2.9211997341060623
0.1807746160850321,1614260307.0071728,-2.5434818153039864,-0.612466733679026,2.98020467888496
0.3517554482389239,1614260307.0271728,-2.4168075949911,-0.7011017042498733,3.0365808468731186
0.1884337794815899,1614260307.0471728,-2.2874955009593827,-0.7821579212225017,3.089959204033837
0.30843966507939113,1614260307.0671728,-2.1556381186768774,-0.8555006429325495,3.140032472105949
0.21837326467669205,1614260307.0871727,-2.0213038467058633,-0.9210247031319332,3.186552702005748
0.3073973977668423,1614260307.1071727,-1.8845446976349467,-0.9786423696437927,3.2293220951902195
0.3073973977668423,1614260307.1071727,-1.8845446976349467,-0.9786423696437927,3.2293220951902195
0.23180483851169909,1614260307.1271727,-1.7454037329806245,-1.0282708746874076,3.2681800326118102
0.3400089952717138,1614260307.1671727,-1.4601539028524049,-1.103256612188609,3.333628439469522
0.23243312316100484,1614260307.1871727,-1.314145049404402,-1.1284822218631525,3.359992269895836
0.23064941498161118,1614260307.2071729,-1.1659444105393921,-1.1454384866721092,3.3819945474010784
0.23064941498161118,1614260307.2071729,-1.1659444105393921,-1.1454384866721092,3.3819945474010784
0.3064996933138626,1614260307.2271729,-1.0155930945826699,-1.1540526385513874,3.399567822546717
0.22436554534488995,1614260307.2471728,-0.8631257123799171,-1.1542521119509397,3.4126606311130567
0.327394400757279,1614260307.2671728,-0.7085709641272181,-1.1459711154568988,3.421235707758617
0.2147960381893943,1614260307.2871728,-0.5519505837620936,-1.1291517798529698,3.425269437641055
0.5466570861148208,1614260307.3271728,-0.23255407851892274,-1.0696632450493924,3.4196787528064037
0.36349730390469975,1614260307.3471727,-0.06978306206462202,-1.02688935703577,3.4100617587326045
0.5939888947533958,1614260307.3671727,0.09503958720977539,-0.9753682587045316,3.3959139154895444
0.3761977907610769,1614260307.3871727,0.2619187926710962,-0.9150611098006938,3.3772543189863002
0.6374173491351988,1614260307.4071727,0.43086033559024967,-0.8459318271755253,3.3541055861565003
0.3876525473809415,1614260307.4271727,0.6018696109863955,-0.7679469167760908,3.326492895004379
0.6796551956004788,1614260307.4471729,0.7749505578014437,-0.6810746426378212,3.2944434677381595
0.9870500679365235,1614260307.4671729,0.9501033228268876,-0.585287648340307,3.257988354725073
0.4021200001131432,1614260307.4871728,1.1273218035996049,-0.48056570750974836,3.21716599915039
0.7402021103828329,1614260307.5071728,1.3065920525907284,-0.3668930834237356,3.1720267619578366
0.3097998537116563,1614260307.5071728,1.3065920525907284,-0.3668930834237356,3.1720267619578366
0.3391087484484666,1614260307.5271728,1.4878917271122287,-0.2442539147055111,3.1226376325422267
0.4128287051895063,1614260307.5671728,1.856440712016586,0.02798540649515403,3.0114884850092762
0.8110958899692314,1614260307.5871727,2.0435931814189496,0.17759933958256258,2.9499877027193233
0.4127425236772748,1614260307.6071727,2.2325847227966005,0.3361943124803925,2.8847685497402415
0.8397569561338537,1614260307.6271727,2.4233487249135974,0.5037402958871341,2.816064102807401
0.40938103143824434,1614260307.6471727,2.6158180746418185,0.6802055324668296,2.7441700484736353
0.863509454743881,1614260307.6671727,2.8099178242700953,0.8655200182740764,2.6694558606035224
0.40187237350187077,1614260307.6871727,3.005556432373128,1.059550511584472,2.592405950583848
0.8800464589661483,1614260307.7071729,3.202603240914189,1.2619507227229116,2.513678884799071
0.3870044239299204,1614260307.7271729,3.400877751716713,1.4720531416994906,2.434137060917367
0.8825713028667883,1614260307.7471728,3.6001910157839108,1.6890898141929767,2.354920118541183
0.361382345659206,1614260307.7671728,3.800322522222148,1.9120393509550875,2.2773467684419915
0.8641358287981589,1614260307.7871728,4.00100132503813,2.1395136873267533,2.2027464244906865
0.8641358287981589,1614260307.7871728,4.00100132503813,2.1395136873267533,2.2027464244906865
0.31208624612253155,1614260307.8271728,4.402583091694904,2.600482449603303,2.0663253911303503
0.8022725462011757,1614260307.8471727,4.6025873414371254,2.8295485832822376,2.005209474472862
0.2113965252434562,1614260307.8671727,4.801358393868037,3.0547448678606424,1.9482625246616816
0.2232228752538119,1614260307.8871727,4.998370300067804,3.27434675059853,1.8943872419653107
0.2417078566252131,1614260307.9071727,5.193170698815608,3.4871297712829694,1.8424256158788124
0.6900304138433162,1614260307.9271727,5.385405250501705,3.6922773551516013,1.791485194215438
0.21318649927704625,1614260307.9471729,5.574864095166906,3.8893829325193674,1.7410168706652387
0.6361272279242589,1614260307.9671729,5.761470690033824,4.0783243942593215,1.690861469443669
0.26231249291636005,1614260307.9871728,5.945250410496913,4.259132332766655,1.641196952422473
0.5890243420890042,1614260308.0071728,6.126300483747715,4.43190296229683,1.5924221411448507
0.3091776463810174,1614260308.0271728,6.304765326194103,4.596750579545066,1.545022334834664
0.5447537460777732,1614260308.0471728,6.480811578779345,4.753772470334555,1.4994498477501312
0.347887394241863,1614260308.0671728,6.654599266844003,4.9030114130750775,1.4560419195844874
0.5017829575178767,1614260308.0871727,6.826255731271093,5.044427231543675,1.414979635995757
0.8435431151345345,1614260308.1071727,6.995858865504096,5.1778871840316,1.3762825651000272
0.3850172777915424,1614260308.1271727,7.16343174555883,5.303175627374834,1.3398303847069217
0.4681206142197418,1614260308.1471727,7.328948278569683,5.420021275927092,1.305397932737318
0.4424428621773959,1614260308.1671727,7.4923456087734825,5.52812972035035,1.2726975626975567
0.43766181810015814,1614260308.1871727,7.6535397007615815,5.627215163517483,1.2414208046090929
0.3997789313728153,1614260308.2071729,7.812440043737269,5.717021821371752,1.2112759649089453
0.3997789313728153,1614260308.2071729,7.812440043737269,5.717021821371752,1.2112759649089453
0.39864806189204915,1614260308.2471728,8.123028580724533,5.867967587638269,1.1534579696825578
0.5173682955316095,1614260308.2671728,8.274589499120932,5.928799311212214,1.1254669308654512
0.4038109136613297,1614260308.2671728,8.274589499120932,5.928799311212214,1.1254669308654512
0.39409580451978843,1614260308.2871728,8.423603311541958,5.9797169156700525,1.0979707987593634
0.3864565476248718,1614260308.3271728,8.713888272805546,6.051475217136814,1.0443555536796219
0.3864565476248718,1614260308.3271728,8.713888272805546,6.051475217136814,1.0443555536796219
0.37469691618038603,1614260308.3671727,8.993711342286845,6.082650791535939,0.9925780610641403
0.5356276774103256,1614260308.3871727,9.129634309540258,6.082847648490378,0.9673734101331742
0.3228839280360808,1614260308.3871727,9.129634309540258,6.082847648490378,0.9673734101331742
0.5346516172973906,1614260308.4271727,9.393301600588709,6.052107320249885,0.9181918142887423
0.7174419123640737,1614260308.4471729,9.520934158126312,6.02103225656525,0.8941091404442979
0.3317120712674665,1614260308.4671729,9.64566483783704,5.979415263580396,0.87028290804765
0.3317120712674665,1614260308.4671729,9.64566483783704,5.979415263580396,0.87028290804765
0.251797044886636,1614260308.4871728,9.767383474691794,5.927213942371671,0.8466672062779049
0.20234026366989288,1614260308.5271728,10.001194238175783,5.790967218831388,0.8000114399332926
0.28969475170876535,1614260308.5471728,10.112931958143193,5.706937167912071,0.7770110159262043
0.5150209563377522,1614260308.5671728,10.220960459727175,5.6123513220542485,0.7542991587390221
0.26574976717136,1614260308.5871727,10.325070331973517,5.507271416837745,0.7319557667151413
0.503103899186727,1614260308.6071727,10.4250494134512,5.391775978737473,0.7100761542777286
0.2405806171076923,1614260308.6271727,10.520685741248414,5.265957492115861,0.6887661826939958
0.2405806171076923,1614260308.6271727,10.520685741248414,5.265957492115861,0.6887661826939958
0.21431184912588874,1614260308.6671727,10.698085577990918,4.983777911456648,0.6483119408698527
0.21431184912588874,1614260308.6671727,10.698085577990918,4.983777911456648,0.6483119408698527
0.18659864337525756,1614260308.7071729,10.855570369431465,4.6617069209207,0.6115445889345242
0.44964275850797464,1614260308.7271729,10.92629156231161,4.486075487241131,0.5948531003615214
0.7152273424219944,1614260308.7471728,10.991349772655479,4.300944775740602,0.5794574382918994
0.2060133575825619,1614260308.7671728,11.050488602672209,4.106514702068702,0.5654871189950622
0.41631727821314823,1614260308.7871728,11.103436409101262,3.903013489767972,0.5530739038503573
0.4422696797307655,1614260308.7871728,11.103436409101262,3.903013489767972,0.5530739038503573
0.18747907625326,1614260308.8271728,11.189596742142527,3.4698654155379094,0.5334674834781142
0.24970496007225906,1614260308.8471727,11.222199311058858,3.2408465464659155,0.5265636290313126
0.24970496007225906,1614260308.8471727,11.222199311058858,3.2408465464659155,0.5265636290313126
0.27027545502905104,1614260308.8871727,11.264856595512246,2.7598136103616184,0.5193498831046492
0.5120159099763638,1614260308.9071727,11.274250921821752,2.5087039806995053,0.5193750346993549
0.2895579252208754,1614260308.9271727,11.275237404489165,2.251220870556736,0.5220361569823236
0.566045482196175,1614260308.9471729,11.267473375750393,1.9879382191444304,0.5274770338065463
0.3055413410704755,1614260308.9671729,11.2506258635928,1.7194689998719228,0.5358179956943119
0.6161310322881572,1614260308.9871728,11.224382979205252,1.446455733602883,0.5471515362554058
0.3161637804806401,1614260309.0071728,11.188468117441674,1.1695619515571058,0.5615377914547588
0.6595586869007057,1614260309.0271728,11.142644350915809,0.8894609749345169,0.5790079547263701
0.3241362366433661,1614260309.0471728,11.08671740252286,0.60682785186358,0.5995682755107601
0.6984484669567335,1614260309.0671728,11.02053500107753,0.3223346545406215,0.6232049070558391
1.0873741000602766,1614260309.0871727,10.94398115805373,0.03664854603512681,0.649890588630087
0.3311010607799426,1614260309.1071727,10.85698008177859,-0.24956646117036754,0.6795830623825272
0.7473204435602483,1614260309.1271727,10.759488440402073,-0.5356474679688752,0.7122297969878092
0.537953961641399,1614260309.1271727,10.759488440402073,-0.5356474679688752,0.7122297969878092
0.5628126711583263,1614260309.1471727,10.651496985061929,-0.8209303068604314,0.7477658580074426
0.32943893696793536,1614260309.1871727,10.404148570301444,-1.3864295858075757,0.8271697724260757
0.7911855670724378,1614260309.2071729,10.264934641620885,-1.6653052462087143,0.8708268134488797
0.3243104453239235,1614260309.2271729,10.115506130759476,-1.940714096444208,0.916938309030532
0.8035159931904226,1614260309.2471728,9.955997750303935,-2.212017612464126,0.9653319604215715
0.3183067112671798,1614260309.2671728,9.786561127259768,-2.4786212927056557,1.0158049265739348
0.8112218958807798,1614260309.2871728,9.60733889298686,-2.7399830235950096,1.068136146025273
0.3116138530253323,1614260309.3071728,9.418460273863296,-2.9956251300315087,1.122095256679326
0.8149192811521702,1614260309.3271728,9.220048342483194,-3.2451519272136093,1.1774619562439612
0.3044086329926208,1614260309.3471727,9.012215824340375,-3.488251649269742,1.2340564573280437
0.8157019807191381,1614260309.3671727,8.795055541283899,-3.7246782694331393,1.291762901834688
1.330425273717909,1614260309.3871727,8.568659257255312,-3.95424334967631,1.3505248305617013
0.30447831398940806,1614260309.4071727,8.333124747211789,-4.17679666867644,1.4103364241689562
0.8144780928352693,1614260309.4271727,8.08856440694667,-4.392209256327732,1.4712248770973109
0.24054779969280293,1614260309.4471729,7.835107009782296,-4.600354205536344,1.5332326616100924
0.7706509979682992,1614260309.4471729,7.835107009782296,-4.600354205536344,1.5332326616100924
0.3280106475790723,1614260309.4871728,7.302101056290535,-4.994269747313,1.6607524643902574
0.8139751221158402,1614260309.5071728,7.0228900828598295,-5.179705845615709,1.7262902146924002
0.3376483794858409,1614260309.5271728,6.735451386470628,-5.3572080199836245,1.7929869416741866
0.8142703802679669,1614260309.5471728,6.439978619230746,-5.526575552738322,1.860789235267818
0.3454204279177009,1614260309.5671728,6.136670917719068,-5.68761071440931,1.9296223193340512
0.8138784382811235,1614260309.5871727,5.825727365332475,-5.840122393250452,1.9993999292836555
0.34689269883802654,1614260309.6071727,5.507337270207278,-5.983918270504449,2.070038402033806
0.8113522604834329,1614260309.6271727,5.1817016520956445,-6.118825099039355,2.1414553898207944
0.2531755389777852,1614260309.6271727,5.1817016520956445,-6.118825099039355,2.1414553898207944
0.34581456894885765,1614260309.6471727,4.84904983241152,-6.244685621073425,2.2135790996463216
0.8062908548301646,1614260309.6671727,4.509651560925963,-6.361338843139472,2.286357948358946
0.25289789735421175,1614260309.6871727,4.163847383782674,-6.468611493381279,2.359755995762964
0.33751845479900133,1614260309.7071729,3.8120703043065993,-6.566292138820799,2.4337548610196555
0.2517845171988822,1614260309.7471728,3.0929599246036044,-6.731841927823411,2.5834818291152826
0.2499661921953087,1614260309.7671728,2.7272369810022403,-6.7991186476152246,2.659081724341219
0.30609371552612963,1614260309.7871728,2.3588778485285196,-6.85567407818094,2.7349265150188256
0.741637184892725,1614260309.8071728,1.989325922332129,-6.901212389550993,2.8106803008233725
0.276037633457596,1614260309.8271728,1.6202822903899208,-6.935493058177388,2.8858716622637157
0.6992107595983108,1614260309.8471727,1.2536456402818486,-6.958533729524407,2.9598540093742245
0.2292217258893805,1614260309.8471727,1.2536456402818486,-6.958533729524407,2.9598540093742245
0.65856569539003,1614260309.8871727,0.5354743279446915,-6.972727020674026,3.1007837967031513
0.19615894406920356,1614260309.9071727,0.1875872079045138,-6.9657468983189315,3.165738751657459
0.5960426553120272,1614260309.9271727,-0.15086762681430546,-6.951211988138899,3.2256926962923216
0.17431986320442372,1614260309.9471729,-0.4788765216503058,-6.93074239798294,3.279842314960816
