x,y,z,t
0.6125193635922742,1.3021980043001082,3.217342002346097,35.39
0.6058177554400249,1.2680321748516121,3.23729275882844,35.4
0.5989282933318834,1.2328724151165082,3.257117519018056,35.41
0.5918520550616054,1.1967125285388196,3.2768172296132883,35.42
0.5845906773890346,1.1595486461346145,3.296392098909898,35.43
0.5771460904547017,1.121377605088448,3.315842980331288,35.44
0.5695207424963448,1.0821979569151379,3.3351707685555274,35.45
0.5617176132284679,1.042010581114845,3.3543754825849006,35.46
0.5537398789045836,1.0008170237618708,3.3734576976293287,35.47
0.5455905392854522,0.9586172303064358,3.392420475166087,35.48
0.5372733379919497,0.9154143855364875,3.4112655461530417,35.49
0.5287923727373607,0.8712126821692129,3.4299948140736514,35.5
0.5201515757675474,0.8260144330753629,3.448612744827121,35.51
0.5113550784313653,0.7798226341951666,3.467124261248992,35.52
0.5024070576733007,0.7326400077072778,3.485535620019771,35.53
0.4933120465812211,0.6844705258823517,3.5038532749544613,35.54
0.4840750798975102,0.6353197963480035,3.522083647715467,35.55
0.4747013998924431,0.5851932117453877,3.5402344768981875,35.56
0.4651965673405561,0.5340969731786097,3.5583140252377294,35.57
0.4555663634767626,0.4820379931395786,3.5763312421326545,35.58
0.4458169052292537,0.4290246375473722,3.594295375605753,35.59
0.43595455440579256,0.37506518546815637,3.612217412276825,35.6
0.4259862196056918,0.3201700654405385,3.6301073001903723,35.61
0.4159192080494697,0.26435072803795184,3.6479748060570634,35.62
0.4057610469936328,0.20761868630776392,3.6658307174688196,35.63
0.39551933803147277,0.14998465863164068,3.6836884308370856,35.64
0.38520198832802915,0.09146112462626256,3.7015610898724667,35.65
0.37481725802610455,0.03206240462812205,3.7194608890781176,35.66
0.36437372042990623,-0.028196546655676925,3.737399771586359,35.67
0.35388023529874635,-0.0893007698218307,3.7553900660036392,35.68
0.3433459313317564,-0.1512343931776883,3.773443940407738,35.69
0.3327801610169725,-0.21398010593292177,3.7915734532960963,35.7
0.32219243988392354,-0.277519902538448,3.809791324724721,35.71
0.31159249706027015,-0.3418355748550476,3.8281110433068033,35.72
0.3009904109068393,-0.40690831646092196,3.8465457341371883,35.73
0.2903966306909395,-0.47271926695816885,3.8651088681563244,35.74
0.27982182377991976,-0.5392482205803995,3.883812705575029,35.75
0.2692767523063913,-0.6064735152936243,3.9026685826639045,35.76
0.25877225968557793,-0.6743728073092937,3.921688088981739,35.77
0.2483194071773797,-0.7429238386817097,3.9408839084832237,35.78
0.23792942854874852,-0.8121035363080776,3.9602673685350394,35.79
0.22761378704833654,-0.8818892457092045,3.979850294876252,35.8
0.21738397047737634,-0.9522571401613846,3.9996427429022847,35.81
0.20725143592006623,-1.0231825126359146,4.019654220424749,35.82
