error,t,p_x,p_y,p_z
0.025242069330277728,1614260483.5247269,-5.00035044652251,4.4999434670748215,1.2033875966347816
0.012600734992174178,1614260483.5647268,-4.999459464751035,4.496400182327156,1.2115946644537452
0.0653097167395551,1614260483.5847268,-4.9983420624904475,4.491856100347692,1.2181406996508963
0.09814105907619997,1614260483.5847268,-4.9983420624904475,4.491856100347692,1.2181406996508963
0.08072797871926962,1614260483.6047268,-4.996522332833242,4.484335103417025,1.2262130534199542
0.02730355485276359,1614260483.6447268,-4.9900605807995175,4.456968315282378,1.2458089371180883
0.10944846359923455,1614260483.6447268,-4.9900605807995175,4.456968315282378,1.2458089371180883
0.028627480334490363,1614260483.684727,-4.978984151101293,4.40914080707095,1.2677259824731804
0.08158453513714403,1614260483.704727,-4.9715011511661285,4.376732785219841,1.279115181031782
0.02705756600132747,1614260483.724727,-4.962654379776935,4.338568372105653,1.2908461397012339
0.15115023408704942,1614260483.724727,-4.962654379776935,4.338568372105653,1.2908461397012339
0.04185419106365784,1614260483.7647269,-4.9407585137371015,4.245371859120773,1.3160439818465166
0.1641734282141356,1614260483.7647269,-4.9407585137371015,4.245371859120773,1.3160439818465166
0.08249070544396409,1614260483.7847269,-4.927668742207554,4.190663183519366,1.329928257485733
0.1219806258645022,1614260483.8247268,-4.897094620615906,4.06583483040125,1.3610901315250703
0.07111439420520571,1614260483.8447268,-4.879548144883194,3.9959507888392216,1.3785338709107098
0.07111439420520571,1614260483.8447268,-4.879548144883194,3.9959507888392216,1.3785338709107098
0.3003946677548377,1614260483.8647268,-4.860439766360533,3.9211731977244844,1.3972522752802348
0.17987161285157272,1614260483.904727,-4.817333217675159,3.756999988517589,1.4384313151596753
0.17987161285157272,1614260483.904727,-4.817333217675159,3.756999988517589,1.4384313151596753
0.0997353031200281,1614260483.944727,-4.767347951759678,3.57332201932994,1.4843749960281458
0.1776271444673685,1614260483.944727,-4.767347951759678,3.57332201932994,1.4843749960281458
0.13328167696456705,1614260483.984727,-4.710054008986901,3.370248383161273,1.5349162385186377
0.02927407310134278,1614260484.004727,-4.678524813031496,3.2615615470172528,1.5619397737376792
0.1690353057666245,1614260484.0247269,-4.644990722805074,3.148223192813539,1.5901885244094378
0.035264401903546405,1614260484.0447268,-4.609382071215127,3.0303497427060986,1.6197249386675612
0.20478064142341168,1614260484.0647268,-4.571620072145409,2.908074710219314,1.6506274558874894
0.046681800834448284,1614260484.0847268,-4.531619319192095,2.7815526575548697,1.6829782288988149
0.2410028066406842,1614260484.1047268,-4.489284536487045,2.650953459312642,1.7168658604546008
0.45577656602366723,1614260484.1247268,-4.444511793187532,2.5164656012816944,1.7523790185071235
0.06516036905469158,1614260484.1447268,-4.397188111222502,2.3782977206907936,1.7896049756675836
0.2954102852796199,1614260484.164727,-4.347189154822462,2.2366796116941905,1.8286329405489234
0.3913576369286007,1614260484.164727,-4.347189154822462,2.2366796116941905,1.8286329405489234
0.3986402306171626,1614260484.184727,-4.2943817780301705,2.0918703097046913,1.8695472240967097
0.10179853232652203,1614260484.224727,-4.179740268518965,1.793902700245652,1.9573768680701495
0.10179853232652203,1614260484.224727,-4.179740268518965,1.793902700245652,1.9573768680701495
0.11563064212078977,1614260484.2647269,-4.051955380136752,1.4875664217392333,2.053604541271558
0.11563064212078977,1614260484.2647269,-4.051955380136752,1.4875664217392333,2.053604541271558
0.12624367656082747,1614260484.3047268,-3.909460947853732,1.1772909769727775,2.1585718843510473
0.41415251643916795,1614260484.3247268,-3.8322123703417352,1.0223618221733677,2.214302991917981
0.14100479979389113,1614260484.3447268,-3.7507603922014536,0.8685487211194661,2.272072244994331
0.430089707561752,1614260484.3647268,-3.66500876826504,0.7165936268612774,2.331716944304942
0.15718259793342393,1614260484.3847268,-3.574935526111313,0.5672160153346839,2.393009168781699
0.15718259793342393,1614260484.3847268,-3.574935526111313,0.5672160153346839,2.393009168781699
0.17235787444018508,1614260484.424727,-3.3820915211967715,0.2788463529992331,2.5193390150370463
0.17235787444018508,1614260484.424727,-3.3820915211967715,0.2788463529992331,2.5193390150370463
0.7381802124839089,1614260484.464727,-3.1730224443821187,0.008428565117118803,2.6484727681844573
0.1888413286176489,1614260484.484727,-3.0627473397154987,-0.11864076991233584,2.713162290051394
0.1888413286176489,1614260484.484727,-3.0627473397154987,-0.11864076991233584,2.713162290051394
0.5000398976706274,1614260484.504727,-2.948886145258675,-0.23962797126604474,2.777350462381789
0.4995831647691495,1614260484.5247269,-2.8316467627026176,-0.35410247087191143,2.840553883863563
0.20050573039309216,1614260484.5647268,-2.587917966373982,-0.5621887419614446,2.961975769283422
0.35011479904358256,1614260484.5847268,-2.4618123290858893,-0.6552778508475438,3.0192420340839345
