error,t,p_x,p_y,p_z
0.01311773350688239,1614260216.8799367,-4.999852014398524,4.498046905298475,1.2078554100843328
0.0039004815800749437,1614260216.899937,-4.9990676407511,4.494954585641863,1.2131959687071048
0.03949592243020095,1614260216.899937,-4.9990676407511,4.494954585641863,1.2131959687071048
0.007435357589437475,1614260216.9399369,-4.995615033968368,4.4809707190672885,1.228570175356891
0.037644304797142425,1614260216.9599369,-4.9925857398100835,4.468429104792021,1.2381913798297504
0.037644304797142425,1614260216.9599369,-4.9925857398100835,4.468429104792021,1.2381913798297504
0.08393998476625542,1614260216.9799368,-4.98849957176871,4.451256678416416,1.2486094230693834
0.045608735304164316,1614260216.9999368,-4.983267002218674,4.428987325238467,1.259438749803489
0.029082061916094526,1614260217.0199368,-4.976821147023353,4.401309908441288,1.270439422302209
0.10695314419645108,1614260217.0399368,-4.969111069991425,4.368057790355357,1.281541165021898
0.047819264683638174,1614260217.0599368,-4.960101182638372,4.329206574513767,1.2928139413400686
0.19624199132301978,1614260217.0799367,-4.949766154768001,4.284838425026645,1.3044271749470822
0.12627822739133676,1614260217.1199367,-4.925035650454265,4.180152937681091,1.3295634865426649
0.12627822739133676,1614260217.1199367,-4.925035650454265,4.180152937681091,1.3295634865426649
0.040045895459410286,1614260217.1399367,-4.910593877277121,4.120171041728191,1.3435052216798908
0.13096821952367121,1614260217.159937,-4.894728132496166,4.055290331440057,1.3585682940051202
0.04129549391585274,1614260217.179937,-4.877399695077111,3.9856111020881047,1.3748360921292773
0.13266992974416092,1614260217.1999369,-4.8585620522772395,3.9111910143230193,1.392343630958964
0.046227990447490264,1614260217.2199368,-4.838162751118983,3.8320517404099026,1.4110908215286864
0.13192898486893556,1614260217.2399368,-4.816146176499243,3.7481907516415296,1.43105796441305
0.04950533123966805,1614260217.2599368,-4.792456661090915,3.659596607716185,1.4522197729842554
0.1298795035241893,1614260217.2799368,-4.767041009458805,3.566265361366265,1.4745539901185487
0.05167351240733087,1614260217.2999368,-4.7398474439541305,3.4682096429214697,1.4980517208357877
0.1274179843231933,1614260217.3199368,-4.710823340482692,3.3654637159666163,1.5227244007174574
0.053190130820839565,1614260217.3399367,-4.679913153722522,3.2580863971312857,1.5486054333507158
0.2086756393187883,1614260217.3599367,-4.6470564917223145,3.1461610747055793,1.5757485343380242
0.12217342470772463,1614260217.3799367,-4.612187531952699,3.0297958460296024,1.6042207206577634
0.2606987915232861,1614260217.419937,-4.536106083783485,2.784266786765139,1.6654824294550967
0.31988934584117557,1614260217.419937,-4.536106083783485,2.784266786765139,1.6654824294550967
0.11508670019077094,1614260217.4599369,-4.4509697269132005,2.522716857404969,1.7330890356835882
0.10387002246427546,1614260217.4799368,-4.404746515756135,2.386388724418553,1.7694944141951527
0.11429117300395908,1614260217.4999368,-4.3559265336762225,2.246637498977307,1.8077545325654147
0.12038841491425312,1614260217.5199368,-4.304378364110842,2.103704809442391,1.8479532613833303
0.36286173068162997,1614260217.5399368,-4.249961480902454,1.9578638786575537,1.890168763157482
0.13492926795274163,1614260217.5599368,-4.192519295518036,1.8094280481639446,1.9344829783623199
0.39265019664029044,1614260217.5799367,-4.131893141740414,1.6587919843402983,1.9809416894486005
0.1472359161516903,1614260217.5999367,-4.06790227607084,1.5064320633353983,2.029587073650715
0.4191990690358762,1614260217.6199367,-4.000340803016964,1.3529059664685965,2.080462656614223
0.15631649474171794,1614260217.6399367,-3.9290014676176064,1.1988505764664454,2.133577245859742
0.4408312712217588,1614260217.659937,-3.8536901738559113,1.0449631644609947,2.188893316572637
0.1610342317584803,1614260217.679937,-3.7742440784488287,0.8919768655895334,2.246313324090835
0.4554456628366913,1614260217.6999369,-3.690542438881015,0.7406361250208038,2.3056823750325024
0.7535319006842419,1614260217.7199368,-3.6025241675988204,0.5916733513653512,2.366787567942406
0.15667204442956678,1614260217.7399368,-3.5102076447500714,0.4457809977563841,2.4293490579436585
