t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19
0,-5.0,4.5,1.2,1.0,7.797848314054383e-28,-1.8462857557196936e-28,-1.0940562558511451e-27,0.0,0.0,0.0,-3.4785074621147296e-30,-1.1505651000252052e-28,6.536328706415763e-29,0.06230883418878118,-0.2509190004598401,3.5050084580255945,178.98825469264025,44.403405180949036,8.661465714420773,3.1269331171096195,2.3828720332095257,2.677366033574222,3.12693728318401,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0
0.0251413,-4.999990184361781,4.499960332919571,1.2011089230872014,0.9995744549024046,0.028284423724529748,0.006997627609506762,0.0013686380395809964,0.0015665256756329238,-0.006308432212574796,0.08812050192067733,4.499999081402021,1.1163597458867702,0.21776058895830575,0.41378834034038614,-1.6680238428459384,4.846329730654053,2.834732000606651,-2.326936960969283,-0.587324751937267,3.1406953634382475,3.140696931295555,3.1207297231200672,3.140697196828627,0.9998280297474696,0.00017197025253037557,0.06501602789047578,0.9999514772574559,4.852274254405829e-05,0.06019887933997322,0.9999638886138108,3.6111386189179526e-05,0.045325284295760646,0.9999658029685046,3.419703149548658e-05,0.04499761505091046,0.999967717340926,3.2282659074012224e-05,0.04499655966935388,0.9999696325331324,3.036746686752818e-05,0.04499678238625161,0.9999715495243583,2.845047564168807e-05,0.04490257535463205,0.999973469076976,2.6530923023949443e-05,0.044985758064417916,0.9999753925493882,2.4607450611808765e-05,0.045000140050378584,0.9999773246255272,2.267537447273201e-05,0.04500235959331298,0.999979275501004,2.0724498996037412e-05,0.04499448946155637,0.9999812374941751,1.876250582486661e-05,0.04499374939157572,0.9999832142427669,1.678575723306666e-05,0.0449939934427308,0.9999852109536325,1.4789046367532208e-05,0.04490113297949505,0.9999872342550181,1.2765744981874381e-05,0.04498397824547537,0.9999892954058205,1.0704594179445706e-05,0.04499647659452353,0.9999914151390648,8.584860935217324e-06,0.0449974390204846,0.9999936297289183,6.370271081671856e-06,0.04499238234667371,0.9999960109013133,3.989098686787714e-06,0.04499174136910581,0.9999988218184594,1.178181540565802e-06,0.044991967924781835
0.0502826,-4.999841577001331,4.499362402351406,1.204866658339286,0.9961425035430828,0.08519374042929014,0.0206441890556759,0.003986853897277215,0.011969706345918376,-0.048244735650210535,0.20996357689542466,4.571267955556116,1.0578575039110416,0.20299447568042123,0.8164598140681679,-3.347391716427977,4.605165314392254,2.834722301010239,-2.3447862698616393,-0.5835205902665803,3.154456160225985,3.1544572361536507,3.134618426023453,3.1544570501648512,0.9996559811930698,0.00017204855439987475,0.06501518955768405,0.9999029544886193,4.8522768836571746e-05,0.060186728741458355,0.9999278632995221,3.602531428877876e-05,0.045266045336905,0.9999315995211495,3.4203447355066413e-05,0.04499761380674802,0.9999353357312107,3.2381609715305134e-05,0.04499658443939836,0.9999390742028291,3.055833030334241e-05,0.04499683153920327,0.9999428176009588,2.873192339949435e-05,0.044902626644564674,0.9999465680024091,2.6901074567013112e-05,0.044985802380990966,0.9999503288628784,2.5063686509731485e-05,0.04500033381467642,0.9999541131149945,2.3211510532716487e-05,0.04500275184768721,0.9999579496971226,2.132580388132744e-05,0.044994597093232676,0.999961815160431,1.9422333744083183e-05,0.044993859120033314,0.9999657185566792,1.7495686087818693e-05,0.044994108793897265,0.9999696727025317,1.5538251100721554e-05,0.0449012319808683,0.9999736935031498,1.3540751868252691e-05,0.044984062240136555,0.9999778078741518,1.1487531668654188e-05,0.04499660983069608,0.9999820662773752,9.348861689549847e-06,0.04499757473169733,0.9999865554776555,7.074251262905684e-06,0.04499246478108253,0.99999144043499,4.570466323291828e-06,0.044991805789150775,0.9999973297077767,1.4921106828051155e-06,0.044992000060743734
0.0754239,-4.999303110781603,4.497179206261472,1.211622388878379,0.9891790473818591,0.1426964766098522,0.03350301919146085,0.00632555156093605,0.032496575103969305,-0.13240254631150422,0.3257434626765094,4.642536585849657,0.9989065069387508,0.1883240040079202,1.197614724872729,-5.018253068810085,4.1529006723629625,2.8347022546480485,-2.364960367766534,-0.5799667962894722,3.168216522737653,3.1682173563714486,3.1484988246517287,3.1682168620917746,0.9994837452573186,0.00017223593575118072,0.06503783362960537,0.9998544309503662,4.8523538253144315e-05,0.06018104768457667,0.9998918932692615,3.59700302605288e-05,0.04523552511746688,0.9998973855732963,3.4213947853113813e-05,0.044997608725228684,0.9999028777231611,3.24580080495819e-05,0.04499660004326684,0.9999083741154693,3.070008735979066e-05,0.04499686583866362,0.9999138797601581,2.8937840800656188e-05,0.04490272628153879,0.9999193986845982,2.7169317810797966e-05,0.04498582098189115,0.999924936760272,2.539210260636717e-05,0.04500047785619296,0.9999305183588806,2.35947561139927e-05,0.045003049676994,0.9999361978184981,2.1751878624596743e-05,0.044994670191067496,0.9999419286697248,1.988649070631252e-05,0.04499393471958098,0.9999477266294393,1.7991927239797552e-05,0.04499418903118485,0.999953613808953,1.6058893578652415e-05,0.04490136369992756,0.9999596172805545,1.4076222595349095e-05,0.0449841072111434,0.9999657822043514,1.2025669800487919e-05,0.04499670463830918,0.9999721951710041,9.871106370992143e-06,0.04499767132612381,0.999979002513791,7.552963864439617e-06,0.044992517686990426,0.9999864751238691,4.9653111208719326e-06,0.04499184738352096,0.9999956200637872,1.709643989423979e-06,0.044992020700851114
0.100565,-4.998126712042712,4.492350612257984,1.2211571392000782,0.9785842864908653,0.20057345481217326,0.04553828532052766,0.008323694387464527,0.06260617738516532,-0.25856799911546857,0.43015282318387005,4.713804712151404,0.9394483067301581,0.17374287936916696,1.5539262000495915,-6.6577120167711055,3.497821264454712,1.3739537739427152,-0.9213917033235127,-0.29110759903677585,3.181976728737354,3.1819774281644793,3.172079767078403,3.181976726018528,0.999311171429831,0.00017257382748761917,0.06508601189399726,0.9998059053089513,4.8525641414945646e-05,0.06017806162068424,0.9998559603218443,3.593294741727414e-05,0.045214772691538944,0.9998631533501773,3.4232223119095757e-05,0.04499759857596432,0.9998703458899747,3.2531833186465876e-05,0.04499660924681137,0.9998775451443419,3.0828971127328005e-05,0.04499689319526669,0.9998847592310911,2.9120529066929365e-05,0.04490291862032087,0.9998919950378732,2.7403646725038125e-05,0.0449858190792195,0.9998992608151045,2.567594516748712e-05,0.04500060534935929,0.9999065957575354,2.392260134520833e-05,0.0450033142522085,0.9999140844982383,2.2113320259788615e-05,0.04499472653112625,0.9999216510066479,2.0277663076922765e-05,0.04499399411972816,0.9999293187424007,1.840788703868498e-05,0.04499425397497238,0.9999371206399408,1.6493169012221098e-05,0.04490158159942645,0.9999450968300292,1.452045052533531e-05,0.04498412622650974,0.9999533124212173,1.246978313413003e-05,0.04499678484621755,0.9999618958126363,1.0299358367909945e-05,0.04499775228185444,0.9999710593922903,7.943121500785768e-06,0.044992555384089195,0.9999811893198425,5.285804026551083e-06,0.04499187664210506,0.9999937332948758,1.8867689112795311e-06,0.04499203451173761
0.125707,-4.996079339303438,4.483828761926952,1.233120841669376,0.964315472940175,0.25836798129279714,0.05693013006435276,0.010027473586939976,0.10167391668905174,-0.42595159649819153,0.5180926296476172,4.748347709015909,0.9162833128835661,0.16642405316739103,1.8898112019563387,-8.225963407389507,2.6347516509010185,-0.10827711265156337,0.5526326774237146,4.8516060420204905e-06,3.195735197277893,3.1957375267661075,3.1957363530937495,3.19573385865093,0.9991380694142135,0.0001731020156174399,0.06516469698118639,0.999757375735362,4.852957358917699e-05,0.06017699957056461,0.9998200477917843,3.591253005997462e-05,0.04519900830402079,0.9998288921743331,3.4261175844151404e-05,0.04499758196641678,0.9998377354864691,3.261040350548214e-05,0.044996611533570915,0.9998465884195282,3.0956724813689035e-05,0.044996915217158054,0.9998554631241411,2.929610694998391e-05,0.044903244277230574,0.999864370636444,2.7624401429236486e-05,0.04498579535670134,0.9998733211886442,2.5939626460355738e-05,0.045000726180686026,0.9998823726442024,2.4223113332956028e-05,0.04500356233514563,0.9998916425957599,2.2441902478241787e-05,0.04499476999311683,0.9999010199681081,2.063103853979677e-05,0.04499404107567853,0.9999105369319865,1.8781810414096045e-05,0.0449943085147256,0.9999202387835168,1.6881856424101812e-05,0.044901928770087356,0.9999301808772286,1.4915952800554606e-05,0.0449841201821106,0.9999404492907591,1.2863130458260494e-05,0.044996857317687856,0.9999512197597217,1.0676052914551434e-05,0.044997824111459556,0.9999627750926148,8.284299675445214e-06,0.044992580952334715,0.9999756244192987,5.564900543962892e-06,0.04499189540558561,0.999991692397068,2.0408978078948526e-06,0.04499204224145041
0.150848,-4.992942650223422,4.470597853012107,1.2470330963095597,0.9464427892567651,0.3154008215384454,0.0680667520240034,0.011628415512999387,0.14918624473219708,-0.6327630872324017,0.5843337359656652,4.745625480631116,0.9301772219840816,0.16642417514311938,2.1489685163380683,-9.539704172482384,1.4609672754290273,-23.122633568567956,-22.33053514912735,4.514195657747088,3.2094889897363528,3.209497584870121,3.2094968276214972,3.056005580124328,0.9989642109126008,0.00017385850161268437,0.06527911023224546,0.999708839990911,4.8535744451089135e-05,0.060177658295672565,0.9997841380202722,3.5909771512009245e-05,0.045186311829269216,0.9997945885892359,3.430358509722182e-05,0.044997557562041365,0.9998050372469763,3.269823949288103e-05,0.04499660568499897,0.99981549879046,3.1089629068111336e-05,0.0449969321400315,0.9998259905046258,2.9472619515297933e-05,0.0449037416957721,0.9998365292805695,2.784135587437592e-05,0.04498574719860793,0.9998471265924296,2.619459621461206e-05,0.04500084513980363,0.9998578634624407,2.450918176190423e-05,0.045003800847577505,0.9998688905227862,2.2752072973744555e-05,0.04499480143615224,0.9998800575087854,2.0962459322689733e-05,0.04499407620571057,0.9998914061470567,1.9130784929746832e-05,0.04499435423191447,0.9999029957101764,1.7243073340398798e-05,0.044902444645209726,0.9999148993353242,1.5281541904451533e-05,0.044984087383193004,0.9999272244927552,1.3224798003946722e-05,0.04499692508335231,0.9999401998990947,1.1019860626996429e-05,0.04499788946175192,0.9999541811324063,8.593960208479454e-06,0.04499259494502572,0.9999698072029714,5.817216327217837e-06,0.04499190352046989,0.9999895124879481,2.179909119845087e-06,0.04499204369348892
0.175989,-4.988523147892774,4.451740862197977,1.2622438555941018,0.9266832687245931,0.36796524682712045,0.07544216738488795,0.01296665621459692,0.20321412698675712,-0.8726037409486755,0.6210643661887407,4.164292197076674,0.36875832982914003,0.27991696464494453,2.150993211379869,-9.982931120682016,-0.051110626449495655,-133.5281553387622,-3.571709135082783,0.7984505904124869,2.7919571128472676,3.223257627493568,3.22325695200297,2.764809117282645,0.9987893340658732,0.00017487684672751303,0.06543382255210517,0.9996602955204035,4.854447050757178e-05,0.0601799915752535,0.999748211674242,3.5926346030306745e-05,0.04517571909496937,0.9997602266110377,3.436197819819298e-05,0.044997524195739325,0.999772238584982,3.279866199432554e-05,0.04499659031619542,0.9997842669939159,3.123179654413824e-05,0.04499694375443435,0.9997963355299982,2.965497462754227e-05,0.044904444352813475,0.9998084689659779,2.806031459171397e-05,0.044985671898129874,0.9998206790400234,2.6447552406204597e-05,0.045000965193130515,0.9998330751388691,2.4788323571497023e-05,0.045004033290404886,0.9998458384475053,2.3052075280899833e-05,0.044994820780861935,0.9998587766966717,2.1280812113660628e-05,0.04499409909693159,0.9998719418863817,1.9464260675093638e-05,0.04499439158951365,0.9998854089943127,1.7586715863732215e-05,0.04490316317586388,0.999899271889369,1.562744595514532e-05,0.044984025582465996,0.9999136593716195,1.3565121135747054e-05,0.044996989790862085,0.9999288590234879,1.1340875606695102e-05,0.044997949600008004,0.9999452995845449,8.881547861412102e-06,0.044992597126467644,0.99996375652742,6.0506755515012464e-06,0.04499190019894583,0.9999872043816102,2.3081063379075907e-06,0.044992038391374965
0.20113,-4.982738739685508,4.426679764529656,1.277875693009389,0.9143668239195759,0.3969563217419901,0.0782227341823891,0.015495603298144275,0.25729291272570426,-1.1235877004822834,0.6197793781180566,0.8072195366523056,0.2789608855526547,0.2999910579398988,2.3598441628369207,-10.811059266830199,0.1392082260175048,-45.74013844467851,0.048298239846281975,5.781309549752945e-05,3.084747561020571,3.2370176599398994,3.237017076061711,3.084745011497136,0.9986131593620348,0.00017617470383839007,0.06563082437050426,0.9996117398802865,4.855564011692655e-05,0.06018382732536301,0.9997122484510693,3.5963223172671825e-05,0.04516666815956364,0.9997257887459572,3.443786508051754e-05,0.04499748122341777,0.9997393248284583,3.291375652366882e-05,0.04499656440350517,0.999752881168927,3.1385824988901756e-05,0.0449969499582949,0.9997664892465893,2.984628340905197e-05,0.04490537282217772,0.9997801840487689,2.8284917209025614e-05,0.0449855681153698,0.9997939763458332,2.670269419022824e-05,0.04500108844456763,0.9998080099767088,2.506516216034661e-05,0.04500426169298855,0.9998224914532273,2.3346994278036704e-05,0.04499482799313047,0.9998371850914701,2.1591605201507734e-05,0.0449941093173507,0.9998521538220164,1.9788064365230604e-05,0.04499442086975417,0.9998674901320138,1.791886229889855e-05,0.044904105211870216,0.9998833119914118,1.5959897957119066e-05,0.04498393368919421,0.9998997689815866,1.3890390032812758e-05,0.044997052492478484,0.9999172138086497,1.1645214838228995e-05,0.04499800526773721,0.999936146775282,9.152809262947143e-06,0.04499258736802114,0.99995748640631,6.27012110995037e-06,0.04499188480480604,0.9999847762557347,2.4281258754540508e-06,0.044992026051133636
0.226272,-4.975529542469111,4.395017135133179,1.2935058148267329,0.9128586544156128,0.3998599280012885,0.07997717003078851,0.020116838969329188,0.31662248484345906,-1.3953918859203747,0.6232792551925501,-0.3427474337375008,0.28017516654173313,0.2999925114368172,2.5343476944475514,-11.067573743692456,0.45024075033558836,-0.13137395636013824,-0.07256734265999945,1.925076849206589e-05,3.2505355828238938,3.2507776883902006,3.250777198473041,3.250534438380605,0.9984353878874183,0.00017777147461647426,0.06587216905858412,0.9995631708187476,4.856906153897828e-05,0.06018899721957542,0.9996762273041864,3.602114688295162e-05,0.04515880176616552,0.9996912563446585,3.453240129878378e-05,0.0449974280060297,0.9997062797409237,3.304508753450834e-05,0.04499652714014156,0.9997213275700947,3.155359883235379e-05,0.044996950660341574,0.9997364404712056,3.0048775383607572e-05,0.04490653872882771,0.9997516663081117,2.8517740657082715e-05,0.04498543418435055,0.999767013377972,2.6962967861168364e-05,0.04500121657141074,0.99978266707256,2.5342904148840052e-05,0.045004487333922955,0.9997988511050714,2.3640348155935204e-05,0.04499482283077914,0.9998152864794395,2.1898612030622867e-05,0.044994106421926805,0.999832047695713,2.0106126303515088e-05,0.04499444220765992,0.9998492465540277,1.8243577986048465e-05,0.044905282541511576,0.9998670289505268,1.6283040885039288e-05,0.044983810191528556,0.9998855642179267,1.42047636599024e-05,0.04499711391169244,0.9999052768972329,1.1936911416803938e-05,0.044998056913131156,0.9999267352230958,9.41155218613263e-06,0.044992565372294735,0.999951007640029,6.4787662809288176e-06,0.04499185676735549,0.9999822345418309,2.541713903803417e-06,0.04499200643825369
