t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19
0,-5.0,4.5,1.2,1.0,3.0388503470150605e-26,1.3940880560635066e-27,-1.2314443271838998e-27,0.0,0.0,0.0,-8.859596636173417e-29,-2.0658169756463657e-26,-4.65866811855203e-27,0.0565680162932751,-0.2183398827189652,3.3191552948670653,202.81673570887455,52.50070317067334,10.247277435335807,3.1269343798226137,2.276469297446519,2.624879486440281,3.1269371360149583,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0
0.0221875,-4.999993057277646,4.499973118856143,1.2008177021585733,0.9996668058530628,0.02496196645183905,0.006445929568232329,0.0012611048386794526,0.0012551035830261343,-0.004844418932729261,0.0736438004403394,4.499998910446768,1.1648600212402571,0.2273615987994582,0.3821336136704214,-1.4789614673237867,4.9270829184826885,3.3967669710429536,-2.8733914198199066,-0.7002485130161324,3.1538686375496785,3.1538695546183866,3.1300625708472385,3.1538701032210787,0.9998280606929261,0.00017193930707392555,0.06295450460548292,0.9999514835189052,4.851648109484399e-05,0.056529841922455325,0.9999638821146557,3.6117885344331084e-05,0.045330730477791036,0.9999658031368674,3.419686313257753e-05,0.04499698258194762,0.9999677241773778,3.227582262230943e-05,0.04499592911856588,0.9999696459838504,3.0354016149574304e-05,0.04499677889466523,0.9999715695155715,2.8430484428474846e-05,0.044902572746120376,0.9999734955062979,2.6504493702092885e-05,0.04498575481217568,0.9999754252691984,2.4574730801631337e-05,0.045000126432791054,0.99997736329439,2.2636705610006894e-05,0.045002332434045986,0.9999793193180901,2.0680681909906714e-05,0.04499400486233955,0.9999812859914761,1.8714008523940438e-05,0.044993236090549414,0.9999832668406979,1.673315930202977e-05,0.04499398496389618,0.9999852669839538,1.4733016046113214e-05,0.044901126694133715,0.9999872928650053,1.2707134994633963e-05,0.044983971800544365,0.999989355428297,1.0644571702971624e-05,0.04499646660482626,0.9999914747884048,8.525211595207212e-06,0.04499742872458687,0.9999936861871784,6.313812821544823e-06,0.04499194178312703,0.9999960595225946,3.940477405301782e-06,0.04499126400001703,0.99999885133913,1.1486608699586348e-06,0.04499196487457529
0.044375,-4.999886635231377,4.499562338520327,1.2036709495668176,0.996978493105353,0.07522810741258548,0.019001860704402535,0.003675265571279452,0.009733698010412626,-0.037658895352973606,0.18296351553859802,4.575364720942189,1.1011066124631979,0.21182482598531668,0.7565461055725059,-2.985996505595307,4.811633283161716,3.3967594253146545,-2.8906066455201795,-0.6960420004411564,3.1808023286484426,3.1808031645029966,3.157138419138488,3.180803011298934,0.9996560637301366,0.00017199696278946786,0.06294843429838086,0.9999029670345819,4.8516484323173805e-05,0.05651568686345109,0.9999278473369876,3.603477766807743e-05,0.04527173652407057,0.9999316010284994,3.420210836804865e-05,0.044996981676681966,0.9999353547457538,3.236943162397051e-05,0.04499595138240536,0.9999391105805991,3.053540325137309e-05,0.04499682578701978,0.9999428711190659,2.8698396505662754e-05,0.044902615759680145,0.9999466383332338,2.685717306404816e-05,0.044985798780673464,0.9999504155813421,2.5009687856250932e-05,0.04500031048563109,0.9999542151844037,2.3148109986226296e-05,0.04500270398632697,0.9999580646947164,2.1254623373770504e-05,0.0449941043583175,0.9999619418285711,1.934416290496099e-05,0.04499333787806633,0.9999658553359085,1.741150478931436e-05,0.044994095115759455,0.9999698178024866,1.544918146731036e-05,0.04490121542727632,0.9999738446536613,1.3448211343967792e-05,0.044984053782941874,0.9999779620393846,1.139338891241728e-05,0.04499659351099187,0.9999822187619489,9.256026455912038e-06,0.04499755787905338,0.9999866989466484,6.9872405300666505e-06,0.044992020139725565,0.9999915631993763,4.4963232183958056e-06,0.04499132536399697,0.9999974036341412,1.4477049887936373e-06,0.044991995608305455
0.0665625,-4.999499238544997,4.498053005296489,1.2089280842575671,0.9915189628293456,0.12612081361182728,0.030814863249142475,0.00583886216435118,0.02651957437746854,-0.10391073090694058,0.2897216903806246,4.650730364016667,1.0369712406463354,0.19638138522258608,1.1144917119711548,-4.508357636178677,4.52553162923354,3.3967466246539244,-2.9104580346824425,-0.6921047523449609,3.207735753000791,3.2077364493974,3.1842050377577515,3.2077359029408714,0.9994839286157239,0.00017213511441270478,0.06296192791119418,0.9998544499788201,4.851705576191235e-05,0.05650886672365424,0.999891866888628,3.598044835966497e-05,0.04524136490516652,0.9998973906287137,3.421039978567664e-05,0.04499697790142694,0.9999029143693273,3.244037642633677e-05,0.044995965810885136,0.9999084421113256,3.066846927358767e-05,0.04499685868165949,0.9999139786410508,2.8892478015144534e-05,0.04490268942373448,0.9999195277014592,2.711063177467524e-05,0.044985820403090154,0.9999250950684725,2.532051286960901e-05,0.045000446112618005,0.999930703812641,2.3511371762839713e-05,0.045002983921837325,0.9999364058138958,2.165888082048346e-05,0.04499417206854324,0.9999421569817084,1.9784846862653238e-05,0.04499340806165826,0.9999479724671176,1.788286879086507e-05,0.04499417169529183,0.9999538739265117,1.594387597489634e-05,0.044901319745881435,0.9999598875006812,1.3957152980173765e-05,0.044984100515725205,0.9999660570876232,1.1904951761392173e-05,0.04499668312870796,0.9999724661653897,9.752596559221653e-06,0.04499764920564443,0.9999792565070448,7.44243960353449e-06,0.044992070713018695,0.999986691685074,4.871514302231372e-06,0.04499136529345704,0.999995750042686,1.6535914552098545e-06,0.044992015661653645
0.0887501,-4.998650392873018,4.494698733811504,1.2164904831248782,0.9832021912832772,0.17748750787550177,0.041860374888773685,0.007700988031032597,0.051247373452053005,-0.20393997346328205,0.3901319811269233,4.726095723076321,0.9723954158792328,0.181025302202209,1.4505728077439184,-6.027613870745428,4.063032775176054,3.396668828401373,-2.9329207511573196,-0.6884283913975661,3.2346690606097455,3.234669648853321,3.2112629094478073,3.2346688865117486,0.9993115449118852,0.00017238370383873392,0.06299456553588163,0.999805931336632,4.85186421881357e-05,0.05650483277076724,0.9998559251588913,3.5941729736572744e-05,0.04522070872734949,0.9998631662461156,3.422438259817423e-05,0.044996970322633896,0.9998704072474695,3.250712185795936e-05,0.04499597518141751,0.9998776546624529,3.078744887264337e-05,0.044996885394737667,0.9998849160817851,2.9062559265716976e-05,0.044902826064621794,0.9998921977378972,2.732996356190508e-05,0.0449858256872249,0.9998995079115394,2.558715693313735e-05,0.04500056513818594,0.9999068834270302,2.3820385610750456e-05,0.04500323149059946,0.9999144057411964,2.2000072699460085e-05,0.04499422493987895,0.9999220025581155,2.015442359297706e-05,0.0449934638671025,0.9999296964347129,1.8276032404816612e-05,0.044994234126834634,0.9999375194873794,1.6354439132227055e-05,0.04490148085310878,0.9999455102115798,1.4377289101401042e-05,0.044984125658564585,0.9999537319992625,1.2325088360688258e-05,0.04499675849832713,0.9999623082068042,1.0157958585500127e-05,0.04499772551806697,0.9999714446979449,7.81180909996212e-06,0.04499210759599601,0.9999815169660847,5.174718989371623e-06,0.04499139429371545,0.9999939295403942,1.8205022917237767e-06,0.04499202982221587
0.110938,-4.997169053231476,4.4887500750860765,1.2261740213525603,0.9719478986120758,0.22916448820136445,0.05211553695027331,0.009211423621460853,0.08343197612577466,-0.33767773310202664,0.48028057264969737,4.80145935603063,0.9073211993038344,0.16575078848724384,1.7668508533834844,-7.533355466753935,3.445852157910469,-0.1055708579256369,0.5561667465861275,-0.00012772064673828473,3.261602069083354,3.261602851626231,3.2615980640922904,3.261601624051402,0.9991387730023148,0.0001727719095704389,0.06304947969554522,0.9997574097108025,4.8521625829431326e-05,0.05650256005798392,0.9998200088548151,3.5916304076142697e-05,0.04520499764708401,0.9998289201409863,3.424610512927091e-05,0.04499695786486177,0.9998378311824612,3.2576065008222385e-05,0.04499597930296071,0.9998467515816042,3.090308084874633e-05,0.044996907677171634,0.9998556924162978,2.922366548723613e-05,0.04490305497624161,0.9998646634019474,2.7534335949926248e-05,0.04498581426506056,0.9998736751220395,2.5832789499926477e-05,0.04500067689727522,0.9998827814666612,2.4101960368985236e-05,0.04500346307089125,0.9998920971201041,2.2308621092324117e-05,0.04499426687931722,0.9999015158972657,2.048666084971375e-05,0.04499350916935255,0.9999110686734574,1.8627761255555117e-05,0.04499428738822113,0.9999207993589304,1.6720128449053093e-05,0.04490173048427821,0.9999307606034903,1.4749608089533218e-05,0.04498413101424509,0.9999410364508127,1.269554844983683e-05,0.04499682624263131,0.9999517950900838,1.0513116720447334e-05,0.044997793206068164,0.9999633111022868,8.13359565810142e-06,0.04499213404081372,0.9999760791751064,5.43779097817121e-06,0.04499141450035285,0.9999919642972778,1.9652431164947028e-06,0.04499203906698607
0.133125,-4.994895002453308,4.479461238513453,1.23771282370504,0.9577759335751098,0.2805639867007321,0.06195266169925234,0.010532690612927945,0.12263400197121736,-0.5048241536077855,0.5567354613548174,4.79911700127386,0.9196611560875624,0.16574795468376527,2.070401338657292,-8.96491085148544,2.6327840851109134,-0.10851701150901864,0.5559891480199272,7.17720740637394e-05,3.288533637800136,3.2885360791159255,3.288535016454668,3.28853013488836,0.9989654447863017,0.0001733282160130274,0.06313039389858058,0.9997088834003023,4.852631050034253e-05,0.05650170132475575,0.9997841044671879,3.590438762725258e-05,0.04519231467612374,0.9997946425598213,3.4277581164956976e-05,0.04499693946935471,0.9998051801876997,3.265099476145e-05,0.04499597732940078,0.9998157306422139,3.102093939038047e-05,0.04499692595812832,0.9998263092708122,2.9383145485658297e-05,0.044903404832050166,0.9998369306005428,2.7732801404585497e-05,0.04498578441804025,0.9998476070221353,2.606809990408393e-05,0.04500078580227095,0.9998584132789392,2.436818772200811e-05,0.045003685499408454,0.9998694989529072,2.2598167196934252e-05,0.04499429892047949,0.9998807192838103,2.0796613455327906e-05,0.04499354486370387,0.9998921142949304,1.89543785268729e-05,0.04499433324371664,0.9999037410350375,1.7058323892927766e-05,0.04490209830817233,0.9999156684046363,1.5092198853920037e-05,0.044984115779329155,0.9999280017358292,1.3034714983493363e-05,0.04499688928081383,0.9999409590212838,1.0836068800092057e-05,0.044997854916566965,0.9999548864649028,8.424637384003173e-06,0.04499215083482373,0.9999704043440198,5.674831086599679e-06,0.044991426098282244,0.9999898688901395,2.0954071382207204e-06,0.044992043441272195
0.155313,-4.991676029653133,4.466107860341584,1.2507543496066524,0.9407858121171797,0.3311116088276429,0.07173832195654851,0.011862986983073745,0.16857105808042716,-0.7037332274716129,0.6151503918240997,4.796709278696881,0.9319971724008376,0.165749547127574,2.291375290227802,-10.12601440137644,1.5119846410544007,-30.82262783477301,-30.008117273489166,6.025069396056762,3.315460862696171,3.3154692510705597,3.3154685546037745,3.110607806763456,0.9987913646627558,0.00017408012354596736,0.06324106509836547,0.999660350448802,4.8532951500304175e-05,0.05650212587199479,0.9997481973914034,3.590707578442906e-05,0.04518169868414035,0.9997603217860397,3.432077378156926e-05,0.04499691411913426,0.9997724454771664,3.27347105333687e-05,0.044995968180819745,0.999784585965557,3.114467665682647e-05,0.0449969401918265,0.9997967637553914,2.9545515420718725e-05,0.044903902919325014,0.999808999862433,2.7930738109756792e-05,0.04498573401438853,0.9998213077204516,2.6299301683684348e-05,0.04500089452973091,0.9998337873146691,2.462596427003508e-05,0.04500390222100811,0.9998466225681363,2.2876384770881554e-05,0.04499432110218837,0.9998596266431121,2.10926406982125e-05,0.04499357078349177,0.9998728494375734,1.9264857357071325e-05,0.04499437231222116,0.999886362528682,1.737850635549952e-05,0.044902612091483225,0.9999002535240299,1.5414880606461315e-05,0.044984078282329726,0.9999146492064307,1.3352529398495595e-05,0.04499694919376367,0.9999298225102738,1.1136511009893715e-05,0.04499791194038613,0.9999461924449314,8.694019971329756e-06,0.04499215789791077,0.9999645108749831,5.893469036749639e-06,0.04499142856926417,0.999987653752126,2.215138013561001e-06,0.044992042654641975
0.1775,-4.987378268433972,4.448047285121785,1.2648174885808232,0.9227503527966455,0.3772796538278312,0.07762794075146254,0.012873817684967292,0.21941097655860714,-0.9284043011584004,0.6486975703326991,4.112831830473481,0.2661916876449198,0.2994308512017093,2.3670225168979324,-11.080135966117348,0.5174918797359774,-51.10255568577388,0.615149044131352,0.025207843210276477,3.1726803142595603,3.3424023991634724,3.3424018052661135,3.1718226536930523,0.9986163132218351,0.00017505144092073004,0.06338471134907153,0.9996118087037392,4.8541745062757856e-05,0.0565037798995179,0.9997122717266335,3.5925664769955635e-05,0.0451725978198193,0.9997259443648085,3.437742123114562e-05,0.04499688093693296,0.9997396160867081,3.28293904582632e-05,0.044995950752866394,0.9997533090395856,3.127692597138572e-05,0.044996950163423304,0.9997670498931173,2.9713862274150856e-05,0.04490457251791661,0.9997808681211808,2.8131741252267963e-05,0.04498566106030185,0.9997947772062673,2.653051418439461e-05,0.04500100497347059,0.9998089074916336,2.4879823035590066e-05,0.04500411520280703,0.9998234743673241,2.3148200812152957e-05,0.044994333136788446,0.9998382466166611,2.138002645097669e-05,0.04499358637013909,0.9998532846383403,1.9564799233058954e-05,0.044994404752062955,0.99986867600488,1.76865238019379e-05,0.04490329537062162,0.9998845298480632,1.5723675966659825e-05,0.044984016783563265,0.9999009941380331,1.3655068397598555e-05,0.04499700695371721,0.9999184021581498,1.1420352124030013e-05,0.04499796496773313,0.9999372451626605,8.947282270973066e-06,0.04499215487147345,0.9999584125086898,6.0983662933088735e-06,0.04499142116329951,0.9999853267787419,2.32697338415459e-06,0.044992036322128455
0.199688,-4.981929359661513,4.424754641706925,1.2793742515008752,0.906912021016012,0.41349279645636233,0.07960860180971285,0.014026472656297416,0.27192931884340305,-1.174244959232597,0.6601794280148956,2.9789932243876547,0.27984031490774547,0.2999901505444607,2.3222316221924304,-11.165426330217734,-0.5675088319665061,-150.68011406806696,0.27421825751281087,3.459402188252571e-05,2.8672679881739658,3.3693355269017835,3.369335034255806,2.8672663193312444,0.9984400519213362,0.00017626130049883001,0.0635637884105311,0.9995632561424299,4.855256130922363e-05,0.05650652480639517,0.9996763105198323,3.596120680121704e-05,0.045164662554198744,0.9996914954695412,3.4448895267413954e-05,0.04499683918298899,0.9997066793840192,3.293670268896877e-05,0.04499592402493898,0.9997218894214136,3.14196181718928e-05,0.04499695568110082,0.999737159527636,2.9890365481342646e-05,0.0449054327451462,0.9997525297922257,2.8338328955057247e-05,0.04498556390392427,0.9997680126153605,2.6764590906738552e-05,0.045001118633022384,0.9997837745619724,2.5132929661091747e-05,0.04500432568783065,0.9998000573516289,2.3417015695166568e-05,0.04499433464986924,0.9998165842281586,2.166238850258284e-05,0.0449935909628437,0.9998334266515573,1.9857986783096143e-05,0.044994430593753694,0.9998506897288708,1.798627600923752e-05,0.04490416741479827,0.9998685072662207,1.6022581842449275e-05,0.044983929783887655,0.9998870477958668,1.394634216635982e-05,0.04499706324157515,0.9999067106697451,1.1691488404719708e-05,0.044998014407899495,0.9999280570753449,9.188087315466307e-06,0.04499214133750783,0.9999521198945687,6.292614121127955e-06,0.044991403110859814,0.9999828941852867,2.432593455090401e-06,0.04499202411994916
