error,t,p_x,p_y,p_z
0.01933043025019132,1614258521.217111,-5.0001048297065065,4.499023754909893,1.205397410617705
0.0032814920289288008,1614258521.257111,-4.9985096011791885,4.492810830671606,1.2157052722988062
0.021821909123891814,1614258521.277111,-4.996823297672251,4.4860908008069345,1.2232115051824608
0.021821909123891814,1614258521.277111,-4.996823297672251,4.4860908008069345,1.2232115051824608
0.05838716102767538,1614258521.297111,-4.994300694331874,4.4758793460570825,1.2320523424353271
0.030561461678747293,1614258521.317111,-4.990783461948685,4.461420152681921,1.2419016160259049
0.07619906565090573,1614258521.337111,-4.98616002002321,4.442144809519181,1.2523524289160253
0.03950264101564538,1614258521.377111,-4.97333304764826,4.387871725799105,1.2738285588644345
0.07225553682146502,1614258521.397111,-4.965035049354578,4.352554299154845,1.2846910879965565
0.03395752530796914,1614258521.417111,-4.955439580163182,4.311772857618147,1.295766988861261
0.03395752530796914,1614258521.417111,-4.955439580163182,4.311772857618147,1.295766988861261
0.1820339974163605,1614258521.437111,-4.944527517104803,4.2656353032299545,1.3072583878226496
0.19209899520241192,1614258521.4571111,-4.932282173758036,4.214293840168643,1.3193948417214472
0.05200097679021631,1614258521.497111,-4.90371248060213,4.09664013840529,1.3464191883085015
0.11925054037856864,1614258521.517111,-4.887333057490588,4.030593554379051,1.36159563185793
0.06019011109258754,1614258521.537111,-4.869506845308485,3.9598481764515623,1.3779837351926791
0.1372986872965858,1614258521.557111,-4.8501860048395065,3.884439796911366,1.3956043789978554
0.06570247328519163,1614258521.577111,-4.829317520986529,3.8043746218291514,1.4144505043297988
0.1528536163588201,1614258521.597111,-4.806846286204736,3.7196423746536906,1.4345028432134246
0.06936716726971781,1614258521.617111,-4.782718117087382,3.6302301479299772,1.455740822232769
0.16688913853597698,1614258521.637111,-4.756881418679475,3.53613586072018,1.4781498365842138
0.07218755484665706,1614258521.657111,-4.729285433429104,3.437375313664233,1.5017304379641767
0.1976236030081604,1614258521.677111,-4.699878339979114,3.333987694975477,1.526501505073103
0.10717270856398597,1614258521.677111,-4.699878339979114,3.333987694975477,1.526501505073103
0.2309908610407878,1614258521.717111,-4.635399347679955,3.1135994563745717,1.5797978437778117
0.41165770659984147,1614258521.737111,-4.600197183047721,2.9967907424817066,1.6084538108117663
0.08527563957386386,1614258521.757111,-4.562920506054208,2.8757331891456435,1.638554751193539
0.2815060400218552,1614258521.777111,-4.523484920472339,2.7505701129260194,1.670186489840037
0.10140629345204188,1614258521.797111,-4.481796818816565,2.6214604382311175,1.7034368452289488
0.31046066974744413,1614258521.797111,-4.481796818816565,2.6214604382311175,1.7034368452289488
0.12114625991152339,1614258521.837111,-4.391239751190842,2.3521175830516885,1.775143852082764
0.3487054298222636,1614258521.857111,-4.342133970774787,2.2122917761454604,1.8137714346712217
0.1375654262812167,1614258521.877111,-4.29030132724726,2.0693425934912457,1.8543588092991803
0.38069416712845006,1614258521.897111,-4.235597028493708,1.9235441418335335,1.8969847997351497
0.15030985174401668,1614258521.917111,-4.177864400595808,1.7752205196231634,1.9417209867513834
0.15030985174401668,1614258521.917111,-4.177864400595808,1.7752205196231634,1.9417209867513834
0.16067531880323194,1614258521.9571111,-4.05263843768498,1.4726953064270607,2.0376942610036464
0.4330396741043301,1614258521.977111,-3.9847469013002597,1.3195446207796762,2.08901639427264
0.1677029110748829,1614258521.997111,-3.913057777793676,1.1659681015365089,2.142577166724451
0.452434246125315,1614258522.017111,-3.8373785958627424,1.0126671815204933,2.198328399827934
0.13550811019086262,1614258522.017111,-3.8373785958627424,1.0126671815204933,2.198328399827934
0.17042224157372832,1614258522.037111,-3.757549962571935,0.8603753388958933,2.256161057440938
0.7627194090298335,1614258522.077111,-3.585043761206059,0.5617707727267596,2.377347457362033
0.16386107045789783,1614258522.097111,-3.4923400351016394,0.4168694203209073,2.4401860748011432
0.16386107045789783,1614258522.097111,-3.4923400351016394,0.4168694203209073,2.4401860748011432
0.16614096269933604,1614258522.137111,-3.2943921788239057,0.13907521678911125,2.5687451104906396
0.17139123125590644,1614258522.157111,-3.189365364872036,0.007364192513060141,2.6337693526108974
0.164656369077312,1614258522.177111,-3.080495562689327,-0.11884253369072381,2.698768299279572
0.4323538215673499,1614258522.197111,-2.967962384762106,-0.23906963395702432,2.763301768930985
0.17545161974654971,1614258522.217111,-2.8519660718437003,-0.35289105392575054,2.8268966545424727
0.40164195948689185,1614258522.237111,-2.7327252285156174,-0.45996064217457433,2.8890514776042715
0.18295000466246059,1614258522.257111,-2.610449512266936,-0.5600012605164795,2.9492713791475538
0.36335594069329524,1614258522.277111,-2.485313257950771,-0.6527737261348506,3.0071033157622886
0.20756220954663274,1614258522.277111,-2.485313257950771,-0.6527737261348506,3.0071033157622886
0.3207082642243465,1614258522.317111,-2.226972341172221,-0.8157367128118833,3.114069886077685
0.21081264872419037,1614258522.337111,-2.0939548250843507,-0.8856425859427283,3.162584787602896
0.3060744070030119,1614258522.357111,-1.9584643404877808,-0.9476914677222369,3.2074658107460454
0.2384040346570251,1614258522.377111,-1.8205541207908493,-1.0017939091793036,3.248527175429538
0.31849566758297376,1614258522.397111,-1.6802759231838096,-1.0478713102259043,3.285612060044397
0.45608813614363575,1614258522.417111,-1.5376818966351276,-1.085843288354314,3.3185824801847867
0.23110764464066635,1614258522.417111,-1.5376818966351276,-1.085843288354314,3.3185824801847867
0.3790007132650661,1614258522.4571111,-1.2457698055409354,-1.1372001792564344,3.3717165010823003
0.22839066651624695,1614258522.477111,-1.0965535082726499,-1.1504499320926052,3.391699899258745
0.2245759345588949,1614258522.497111,-0.9452156444859635,-1.155308765110589,3.407208227891186
0.3228518403310455,1614258522.517111,-0.79178727238651,-1.151708037389279,3.4181998263647375
0.3228518403310455,1614258522.517111,-0.79178727238651,-1.151708037389279,3.4181998263647375
0.3409356225836123,1614258522.557111,-0.47874718919752535,-1.1188936819831918,3.4265429399581446
0.5325076408861467,1614258522.577111,-0.31915834717239666,-1.0895704984890164,3.4238829471749144
0.3576673407672881,1614258522.597111,-0.15752686521294534,-1.0515672883156857,3.4166776539652535
0.5798142784746587,1614258522.617111,0.0061510135124776405,-1.0048343202798273,3.404941563019164
0.3728666111118785,1614258522.637111,0.17188047195159456,-0.9493300584410352,3.3886934186933644
0.6257028201269639,1614258522.657111,0.3396671437748676,-0.8850189722456322,3.367954967696955
0.8939110212042626,1614258522.677111,0.5095169822859228,-0.8118658626425499,3.342749714733794
0.3921798397398367,1614258522.697111,0.6814350023615905,-0.7298363902984186,3.313102644624145
0.6911601717923204,1614258522.717111,0.8554223521300283,-0.6389042004806558,3.279041852157862
0.12107872008207643,1614258522.737111,1.0314760544036996,-0.5390454221254848,3.2406009569390553
0.1082556169143905,1614258522.757111,1.2095867590916862,-0.4302397649477056,3.1978238789544355
0.40645399773180585,1614258522.777111,1.3897376681943938,-0.3124676453688901,3.1507697584349352
0.08174535652739243,1614258522.797111,1.571902914182678,-0.1857128546163647,3.099517978881199
0.4109741326358895,1614258522.817111,1.756046587574019,-0.04996197317613478,3.0441720152473253
0.8011146174827641,1614258522.837111,1.9421227489280153,0.0947936232247381,2.98486328815532
0.4134462624171782,1614258522.857111,2.1300771153301907,0.24855348089341275,2.9217566301204645
0.8326589222744339,1614258522.877111,2.3198472103822163,0.4112968190221691,2.8550574034439906
0.4120186952519408,1614258522.897111,2.5113659471388106,0.5829891668834274,2.785022687470497
0.8588470814687719,1614258522.917111,2.704561218364013,0.7635741203562922,2.7119745259517334
0.40394977288109746,1614258522.937111,2.8993502615098072,0.952962142102203,2.636325255279335
0.40394977288109746,1614258522.937111,2.8993502615098072,0.952962142102203,2.636325255279335
1.3585635983491338,1614258522.977111,3.2932242710444406,1.357016149016099,2.479639446259828
0.3797014673341408,1614258522.997111,3.4919680940942963,1.5704759571404323,2.400338726108107
0.8777843308946414,1614258523.017111,3.691661891934926,1.7904929467356414,2.3219666499834455
0.16561628006998053,1614258523.037111,3.8920687331229717,2.01589640278365,2.2458331249503463
0.6831527871081855,1614258523.037111,3.8920687331229717,2.01589640278365,2.2458331249503463
0.3200196999846252,1614258523.077111,4.293801764824426,2.4762764825185113,2.104773749293851
0.8150529875688854,1614258523.097111,4.494355667011074,2.707153150914265,2.041171032291992
0.28599423210239694,1614258523.117111,4.6940568941876615,2.935528439510183,1.9821769778601026
0.28599423210239694,1614258523.117111,4.6940568941876615,2.935528439510183,1.9821769778601026
0.25422369780235177,1614258523.157111,5.088758970710553,3.3772556666608105,1.8744566066938881
0.7098287474403253,1614258523.177111,5.282798925562138,3.587937629537727,1.8235734747844157
0.22492921073808692,1614258523.197111,5.474159498552974,3.7907761682076306,1.7735303725027798
0.657741863590128,1614258523.217111,5.662658817425633,3.985448846163415,1.7238897164791824
0.6423699803571481,1614258523.217111,5.662658817425633,3.985448846163415,1.7238897164791824
0.2581914794660376,1614258523.257111,6.030951836404709,4.350079182949209,1.6258640216291786
0.586330351937991,1614258523.277111,6.210894745440827,4.52015076853779,1.5781272345736117
0.36692070759985285,1614258523.297111,6.38822447265672,4.682179244573581,1.5318309206023548
0.6687992636010172,1614258523.297111,6.38822447265672,4.682179244573581,1.5318309206023548
0.33622513414305755,1614258523.337111,6.735714308172772,4.982320771028414,1.445008858266142
0.5005530765689266,1614258523.357111,6.906154592023077,5.120368622293271,1.4048776001492083
0.3599428374461764,1614258523.377111,7.074505333177878,5.250222809588192,1.3669503314342057
0.45959840088001047,1614258523.397111,7.240786438405301,5.371659765823752,1.3310839626178466
0.373987391635459,1614258523.417111,7.404972517733069,5.484415482137956,1.297052395969815
0.46468295395493997,1614258523.437111,7.567007955763328,5.588224732976439,1.2645830208421103
0.41952425891904666,1614258523.437111,7.567007955763328,5.588224732976439,1.2645830208421103
0.38077741892564787,1614258523.4571111,7.726818355951081,5.682835933481256,1.233399523706974
0.3826703797252049,1614258523.497111,8.03944963490859,5.84361782989092,1.1739279127828262
0.4981638205908232,1614258523.517111,8.19213164809135,5.909456824543566,1.1452774904473195
0.4981638205908232,1614258523.517111,8.19213164809135,5.909456824543566,1.1452774904473195
0.37613638822594875,1614258523.557111,8.489975466406191,6.011424611856428,1.0896204527418958
0.5123812346856451,1614258523.577111,8.63507103326316,6.047373333248142,1.0625224517474527
0.34715386842180496,1614258523.597111,8.77758132075076,6.073197293641024,1.035889899236235
0.33382787233980604,1614258523.617111,8.91748125728383,6.088828263659819,1.0097164734491724
0.35671419922388636,1614258523.637111,9.054741074492885,6.094196292343341,0.9839923283822484
0.5215592885767395,1614258523.657111,9.189324988764858,6.089231839810855,0.9586956058338536
0.30528156731821254,1614258523.657111,9.189324988764858,6.089231839810855,0.9586956058338536
0.5225202510560933,1614258523.697111,9.450286342384116,6.048028903242131,0.9092223673195039
0.2734546681430462,1614258523.697111,9.450286342384116,6.048028903242131,0.9092223673195039
0.520750853287858,1614258523.737111,9.699886664505353,5.9647335671256085,0.8608804315912618
0.3071710147097344,1614258523.757111,9.820180709101953,5.90720110165442,0.8370230204862543
0.5160790057137581,1614258523.777111,9.93727610712038,5.839049323634896,0.8133622055201823
0.28675246553779066,1614258523.797111,10.050993698879184,5.760286507977353,0.7899215782927289
0.509406446383298,1614258523.817111,10.161134943424338,5.670944585532785,0.7667507644369439
0.509406446383298,1614258523.817111,10.161134943424338,5.670944585532785,0.7667507644369439
0.15438607943757454,1614258523.837111,10.267489194237152,5.571076667746948,0.743921757166495
0.49528103140451896,1614258523.877111,10.467973997546018,5.340070495498168,0.6996549046454786
0.277540614070511,1614258523.877111,10.467973997546018,5.340070495498168,0.6996549046454786
0.2996090712923274,1614258523.897111,10.561672475078666,5.209119361325232,0.6784275273065239
0.20594413011960633,1614258523.937111,10.734910774286158,4.916871697970002,0.6383602884573123
0.20594413011960633,1614258523.937111,10.734910774286158,4.916871697970002,0.6383602884573123
0.17886403434336162,1614258523.977111,10.887835756898953,4.585037014410926,0.6022858156385594
0.17886403434336162,1614258523.977111,10.887835756898953,4.585037014410926,0.6022858156385594
0.194939273586487,1614258524.017111,11.018625533991408,4.214883338223732,0.5712042173757756
0.4196105632357583,1614258524.037111,11.075093367034095,4.015925216412797,0.5578557511130677
0.21973602130633862,1614258524.057111,11.125243648934482,3.808027370368936,0.5461448456367697
0.41409367204205316,1614258524.077111,11.168781116714298,3.5914637230782773,0.5362097780127408
0.2442482528853156,1614258524.097111,11.205399879878225,3.3665481791623137,0.5281937557306929
0.44183170005560746,1614258524.117111,11.234784055100642,3.1336365370614394,0.5222497360225269
0.44183170005560746,1614258524.117111,11.234784055100642,3.1336365370614394,0.5222497360225269
