,t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,0.0,0.75,2.0,-2.0199999809265137,0.7071069478988647,2.7450944168876996e-29,-1.0593934753103362e-26,-0.7071065902709961,0.0,-4.589154038542424e-28,0.0,2.4743611106199325e-07,4.707325791947985,-1.7720758121572822e-13,3.999997691641274,3.999997691665384,3.9999969943068248,3.9999969942578466
1,0.0107155,0.7500000000069832,1.999984591447348,-2.0196453556658445,0.7068820712108893,0.017831794005460047,0.01783180114955417,-0.7068817136967548,1.953340681918584e-09,-0.004310112986858535,0.06605350298802841,2.4741810274214303e-07,4.707325448205163,2.631497128627444e-28,3.9999981537580003,3.9999981538468767,3.9999961213724364,3.99999612128356
2,0.021431,0.7500000000557164,1.999877060158503,-2.0185880640898435,0.7062075843101888,0.035652243603007706,0.03565225788688476,-0.706207227137177,7.784983227404139e-09,-0.017177765824397784,0.13107862638085546,2.4737429460915643e-07,4.707324446373268,2.7186926417147165e-33,3.9999984295454167,3.9999984296743967,3.9999948733912154,3.999994873262236
3,0.032146499999999995,0.7500000001874999,1.9995862775001405,-2.0168414004173822,0.7050839165965777,0.05345001149482171,0.053450032909800056,-0.7050835599918459,1.7445244419335744e-08,-0.03849315901460952,0.19465173517975493,2.473107194220066e-07,4.707322693437122,-1.4958648678967907e-32,3.999998609418844,3.99999860957795,3.9999930230197287,3.9999930228606217
4,0.0428619,0.7500000004430509,1.9990224031011348,-2.014423167039012,0.7035117835032616,0.07121377419409061,0.07121380272708137,-0.7035114276935857,3.0875050028844105e-08,-0.06812569328884271,0.25635520834419145,2.472322937999857e-07,4.7073199397531935,9.609421875860447e-33,3.9999987332080753,3.9999987333925953,3.999990153491488,3.999990153306968
5,0.0535774,0.7500000008624041,1.9980971060432275,-2.01135560450337,0.7014921862123891,0.0889322285340483,0.08893226416753486,-0.7014918314240146,4.8006072434888185e-08,-0.10592429353077262,0.31577847591976044,2.4714134165869593e-07,4.70731571061338,-3.1663025562326267e-32,3.9999988211981736,3.99999882140674,3.999985443241584,3.9999854430330175
6,0.0642929,0.7500000014848129,1.9967237823144723,-2.007665310500091,0.6990264113696679,0.10659409770066144,0.10659414041269713,-0.6990260578281624,6.876089468080403e-08,-0.15171778218369872,0.37251903527995217,2.4703853684235055e-07,4.7073091163496255,2.242793776918196e-26,3.9999988848218284,3.9999988850550623,3.999977113760183,3.9999771135269495
7,0.07500839999999999,0.7500000023486539,1.9948177680201968,-2.003383148111676,0.6961160310145748,0.12418813606410828,0.1241881858283255,-0.6961156789446787,9.305319782493817e-08,-0.2053152973584496,0.4261834374809503,2.469235731109013e-07,4.707298385007992,1.1979798476267037e-27,3.9999989310357535,3.9999989312955018,3.9999607973427382,3.999960797082991
8,0.08572389999999999,0.7500000034913311,1.992296547943528,-1.9985441437730276,0.6927629033504842,0.141703130849604,0.14170318763522902,-0.692762552975962,1.2078796414764534e-07,-0.266506742075235,0.476388221855562,2.4679554035494707e-07,4.707279588309072,5.7215062650196565e-33,3.999998964347248,3.9999989646361658,3.9999236393369135,3.9999236390479966
9,0.0964394,0.7500000049491852,1.9890799593875208,-1.9931873759182308,0.6889691764999043,0.15912789394249086,0.15912795771435714,-0.6889688280433918,1.5186167237090126e-07,-0.3350632139887327,0.5227607203836597,2.4665312918858556e-07,4.707242459533574,5.8592249839343214e-30,3.999998987845645,3.999998988166957,3.999815193736692,3.9998151934153787
10,0.107155,0.7500000067574016,1.9850903929332648,-1.9873558579610335,0.6847373051539694,0.17645121267991562,0.17645128339845395,-0.6847369588368134,1.8616236087661023e-07,-0.41073714426377095,0.564939316060673,2.464947504855183e-07,4.707151864976273,1.0845622615254324e-29,3.9999990037691657,3.9999990041264937,3.9992885907824736,3.9992885904251456
11,0.11787,0.7500000089499145,1.98025300739142,-1.9810964435965464,0.6800701610187297,0.19366150325071976,0.19366158087177254,-0.6800698170607823,2.2356833503518623e-07,-0.4932594539074581,0.6025690644009681,2.463186191563505e-07,4.7068016934160735,-2.55625020791485e-31,3.9999990138378685,3.999999014235077,3.9520824494942146,3.952082449097007
12,0.12858599999999998,0.7500000115580022,1.9744988237499117,-1.9744641550008344,0.67498405495495,0.2107052943235092,0.2107053787771248,-0.6749837135690646,2.637014678788747e-07,-0.5817961529883537,0.6344882657793637,2.461228304616281e-07,4.683183023558597,-9.886818062852099e-27,3.9999990194859727,3.9999990199269666,1.4147199825902468,1.4147199821492535
13,0.139301,0.7500000145343485,1.9679321519706696,-1.9677527296677908,0.6702582458161837,0.2252866472405817,0.22528673729559304,-0.6702579068985407,2.920790360403073e-07,-0.6444299862546711,0.6177040116682674,2.459054593799425e-07,3.4088668783479283,1.9109904911572625e-26,3.99999902218566,3.99999902267376,2.1869696053448537,2.1869696048567544
14,0.150017,0.7500000178463759,1.9606236935672745,-1.9611649831160451,0.6665987342708679,0.2358947063731161,0.23589480003040636,-0.6665983974197179,3.2627425058861286e-07,-0.7201009631133729,0.6114476619247505,2.456648689366996e-07,2.5152021617438005,2.4560459125629e-26,3.999999023219607,3.9999990237570464,1.9760423227966268,1.976042322259188
15,0.16073199999999999,0.7500000215225939,1.952507624871688,-1.9546751914356877,0.6640114475071832,0.24308224836720765,0.2430823439048232,-0.6640111123096619,3.599546737231669e-07,-0.7949714098070102,0.5995681086327804,2.4539995861063237e-07,1.5175687674398115,-7.9381102529699965e-28,3.999999023470427,3.99999902405844,1.5046669528705543,1.5046669522825409
16,0.171448,0.7500000255454864,1.94361855618038,-1.9483610050240456,0.6628281938708723,0.2462904096491788,0.24629050506228226,-0.6628278597800071,3.908784312236756e-07,-0.8641758997845852,0.5788554313457287,2.4511011932705934e-07,0.28758859893448874,-1.3468258755940243e-28,3.9999990234787655,3.9999990241176717,3.3928844448370383,3.392884444198132
17,0.18216300000000002,0.7500000299609101,1.9338470711504447,-1.9421066681314236,0.6626459639004582,0.2467802803851433,0.2467803743055584,-0.6626456305271347,4.3312410971078635e-07,-0.95951612654204,0.5884498630352313,2.4479519420847445e-07,-0.011665717213562684,3.392245831112948e-26,3.9999990234395866,3.999999024129125,3.958952255361412,3.9589522546718734
18,0.192879,0.7500000348436483,1.9230157637927618,-1.935701331250032,0.6626747588514232,0.2467029474394085,0.2467030395839499,-0.6626744261140528,4.780733363193905e-07,-1.0619419352735604,0.6070552580787476,2.444553120539904e-07,-0.031898179316883775,-3.3302770184262785e-28,3.9999990233855938,3.9999990241253482,3.9835982232471614,3.9835982225074065
19,0.203594,0.7500000402041821,1.9110902153898117,-1.9290952159423267,0.6627222510575964,0.2465753400121121,0.24657543035803145,-0.6627219189482476,5.223018294947238e-07,-1.1637491876671353,0.6259267411932709,2.440906780113156e-07,-0.03998233775843791,-3.289764427964302e-28,3.9999990233233365,3.999999024112868,3.9905763223167168,3.9905763215271848
20,0.21431,0.7500000460341975,1.8980784278907836,-1.9222869440719248,0.662778121837168,0.2464251237736819,0.2464252123123253,-0.6627777903517736,5.657005977309112e-07,-1.2646836579074288,0.644788208302956,2.4370150807679075e-07,-0.04462690449840213,-1.0118465416222938e-27,3.9999990232563354,3.9999990240952,3.9936084664502647,3.9936084656114
21,0.225025,0.7500000523246955,1.8839900470742283,-1.9152769297406984,0.662839100794346,0.24626105445271465,0.2462611411800049,-0.6628387699300142,6.082498677874557e-07,-1.3646912216957443,0.6635819901958591,2.432880212028122e-07,-0.04777688972871205,-6.1477165850502275e-28,3.999999023187024,3.9999990240747736,3.9952304829985454,3.995230482110797
22,0.23574099999999998,0.7500000590665583,1.8688350919058376,-1.9080659950522143,0.6629036653104193,0.2460872021714125,0.24608728708549066,-0.6629033350647693,6.49946980277375e-07,-1.4637559849807769,0.6822898110327071,2.428504383083166e-07,-0.05012736284777503,2.950780806791829e-29,3.999999023117183,3.9999990240533663,3.9962126341378377,3.996212633201654
23,0.246456,0.7500000662506693,1.852623686196044,-1.9006550964792428,0.6629709621100377,0.24590584382708255,0.2459059269274048,-0.6629706324809478,6.907947162147489e-07,-1.5618741372922496,0.7009049517303432,2.423889818533559e-07,-0.05199372146196594,2.0090577120945072e-35,3.999999023048144,3.9999990240323067,3.9968582482986,3.9968582473144356
24,0.25717199999999996,0.7500000738679533,1.835365967623156,-1.8930452394513784,0.6630404569008571,0.2457184022793265,0.2457184835662332,-0.6630401278863454,7.307981100096781e-07,-1.6590468373034644,0.7194250358068444,2.4190387559210794e-07,-0.05354184882777356,-3.7593208716269377e-29,3.9999990229809175,3.9999990240126047,3.9973080254464306,3.997308024414744
25,0.267887,0.7500000819093958,1.8170720483703693,-1.8852374448403304,0.6631117894036344,0.2455258347664531,0.2455259142409337,-0.6631114610017933,7.69963296775533e-07,-1.755277650793741,0.7378495811645694,2.413953443996188e-07,-0.0548682754417251,9.69525806207866e-30,3.999999022916272,3.999999023995023,3.9976350954998536,3.9976350944211023
26,0.27860300000000005,0.7500000903660509,1.7977519953307384,-1.877232733888298,0.6631847035087907,0.24532881994297756,0.24532889760652896,-0.6631843757177496,8.082970123209856e-07,-1.850571445012239,0.7561790152245529,2.4086361413348004e-07,-0.056033485155652284,3.2601939715194115e-30,3.9999990228547784,3.9999990239801346,3.997880801629893,3.997880800504536
27,0.28931799999999996,0.7500000992290466,1.7774158191068972,-1.869032120821298,0.6632590098693674,0.2451278580032917,0.2451279338578272,-0.6632586826872678,8.458063463034239e-07,-1.9449338462657189,0.7744142295578489,2.4030891151376056e-07,-0.05707758325921353,2.472407997959742e-28,3.9999990227968634,3.999999023968364,3.9980700810451983,3.9980700798736977
28,0.300034,0.7500001084895886,1.7560734674698026,-1.8606366090337785,0.6633345642322928,0.2449233286499725,0.2449234026977596,-0.663334237657273,8.8249860794144e-07,-2.038370946936375,0.7925563607437316,2.397314640134744e-07,-0.058028383182424585,-6.624541575125891e-29,3.999999022742829,3.9999990239600103,3.998218770487779,3.9982187692705966
29,0.310749,0.7500001181389616,1.7337348212923656,-1.8520471890681467,0.6634112541019831,0.24471552675199104,0.2447155989956075,-0.6634109281321668,9.183812472045096e-07,-2.1308891348906225,0.810606675610323,2.3913149975583713e-07,-0.058905892228631525,8.107166665865367e-26,3.999999022692879,3.9999990239552785,3.9983373584796156,3.998337357217216
