,t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,0.0,0.75,2.0,-2.0199999809265137,0.7071069478988647,1.2599137844745626e-22,2.873837841432268e-23,-0.7071065902709961,0.0,0.0,0.0,3.7654650369250326e-07,5.405117899456257,-1.1996365839884993e-13,3.999998904651549,3.9999989046770703,3.999998599892488,3.9999985998466236
1,0.00886775,0.7500000000043753,1.9999899672395105,-2.019756934857196,0.7069038941203872,0.01694461544383127,0.01694462165293705,-0.7069035365952155,1.4791370691459498e-09,-0.003391751672799997,0.054724673855830935,3.7653194699955024e-07,5.405117775125515,7.133955861123604e-29,3.999999120704118,3.9999991207911214,3.9999982458062915,3.9999982457192886
2,0.017735499999999998,0.7500000000349278,1.9999199083024943,-2.019031502489336,0.7062948494413539,0.03387949845709263,0.033879510871894614,-0.7062944922242093,5.899384710804614e-09,-0.01352761165480208,0.10874227952882108,3.764964569102487e-07,5.405117418204958,2.0110017607822748e-27,3.999999253942138,3.9999992540659433,3.999997762712996,3.9999977625891914
3,0.026603199999999997,0.7500000001176076,1.999730319343329,-2.0178313706169697,0.7052801637586074,0.05079492219841065,0.05079494081204723,-0.7052798070546343,1.3230065863520392e-08,-0.0303371367859703,0.16173386055501807,3.764459546493915e-07,5.405116809857813,1.9892493807008703e-29,3.999999343149022,3.9999993432982937,3.9999970853494182,3.999997085200147
4,0.035470999999999996,0.7500000002780635,1.9993623878299904,-2.016167038506569,0.7038604200222146,0.0676811708851351,0.06768119568726312,-0.7038600640362508,2.343398033214293e-08,-0.05373488324879835,0.21338417813606544,3.763850642470992e-07,5.405115888803708,1.2177011431559904e-29,3.999999406085714,3.9999994062543376,3.9999961040038072,3.9999961038351834
5,0.044338699999999995,0.7500000005415857,1.9987581247330144,-2.014051781758921,0.702036433932915,0.08452854523178742,0.08452857620856531,-0.7020360788693718,3.64674832996365e-08,-0.08362060014527624,0.26338242473017753,3.763162796061519e-07,5.40511454176196,1.1830346229820107e-28,3.9999994520339714,3.9999994522191744,3.999994624306405,3.999994624121203
6,0.053206500000000004,0.7500000009330493,1.9978604948485843,-2.0115016098883176,0.6998092535358558,0.10132736781969716,0.10132740495378086,-0.6998088995985996,5.228058084499368e-08,-0.1198794566549421,0.3114229271733512,3.7624073258991006e-07,5.405112572377747,-1.3609569776504255e-28,3.9999994863184014,3.9999994865193527,3.9999922788750113,3.9999922786740583
7,0.062074199999999996,0.7500000014768584,1.9966135449622011,-2.008535217722815,0.6971801587366732,0.11806798830622385,0.11806803157677133,-0.6971798061289065,7.081704139585041e-08,-0.16238230179338167,0.3572058368785487,3.761587610920168e-07,5.405109632262285,2.1496426024521625e-27,3.999999512215348,3.999999512432357,3.9999883137645718,3.999988313547562
8,0.07094199999999999,0.750000002196891,1.9949625295718645,-2.005173930755533,0.6941506608031631,0.13474078828400862,0.1347408376666898,-0.6941503097273057,9.201452163340608e-08,-0.2109859549251913,0.4004378036706328,3.760702396947912e-07,5.405105064143388,3.312571438395889e-28,3.9999995318562473,3.9999995320903112,3.9999810044405764,3.999981004206513
9,0.0798097,0.7500000031164457,1.9928540339171723,-2.0014416446230703,0.6907225020195805,0.1513361853034403,0.15133624077045044,-0.690722152677151,1.1580470447722187e-07,-0.2655335226372222,0.440832626332966,3.759747612697564e-07,5.405097506413448,4.9872973393456105e-27,3.999999546694162,3.999999546946723,3.9999657658365257,3.9999657655839647
