,t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,0.0,1.6499999761581419,2.0,-1.4558,0.7071069478988647,3.822165290757303e-24,-2.2889841516083806e-24,-0.7071065902709961,0.0,0.0,0.0,0.37953238114523735,9.349076168069699,-2.256604021221679e-09,4.178990275598092,4.178990742470233,4.178987397484206,4.178986405488802
1,0.00646208,1.6499996911772858,1.999992979936844,-1.4556559375345892,0.7067838311788883,0.022223471142696745,0.020489518244124,-0.7067834737156106,-0.00013222812742645063,-0.0032572357754580093,0.044521655759887535,0.379532164385008,9.349075095702588,3.2968473974775615e-28,4.178992252291391,4.178993647792563,4.1789840061524375,4.178982610651265
2,0.012924200000000002,1.6499977001667672,1.999943934461472,-1.455225862222756,0.7058147766215337,0.044426626779624924,0.04096030710412947,-0.7058144196089577,-0.000527659170462546,-0.01299807136409818,0.08845509656904693,0.3795317495642373,9.349072229669462,5.187988062889876e-29,4.178993405960763,4.178995108607824,4.178979062194275,4.178977359547215
3,0.0193862,1.6499923101655194,1.9998111600617767,-1.4545148364266518,0.7042006706721596,0.06658917067592375,0.06139365423123725,-0.7042003143519759,-0.0011836961801479186,-0.02915853972075604,0.1314106070505151,0.3795312434425805,9.3490674597805,9.282514263132674e-30,4.178994150710477,4.178995980181503,4.178971604680836,4.1789697752098105
4,0.0258483,1.6499818480625574,1.999553442169028,-1.4535304268674456,0.7019429898902032,0.08869084319593337,0.08177088060560962,-0.7019426344732809,-0.002096794426225621,-0.051651326962448486,0.17300304452532642,0.3795306996217685,9.349060214022368,4.801805648570687e-29,4.178994661895616,4.178996553865862,4.1789599702607285,4.178958078290482
5,0.0323104,1.6499646666821437,1.999130205059436,-1.4522826705763705,0.6990437998744354,0.1107114385918463,0.10207335657807164,-0.6990434455864869,-0.00326247417738637,-0.08036608578524106,0.2128532285663281,0.3795301372227025,9.349049339334778,-1.920067918169952e-32,4.178995021081193,4.178996958062659,4.178940713502145,4.178938776520679
6,0.0387725,1.64993915077631,1.998501659481812,-1.4507840319550978,0.6955057539815562,0.13263082165848253,0.1222825171903328,-0.6955054011452708,-0.004675336586215553,-0.11516982551002257,0.2505893023469983,0.379529561443792,9.34903262031483,-8.470412124694587e-29,4.178995273094548,4.178997256941903,4.178906015887132,4.178904032039777
7,0.0452346,1.6499037229063216,1.9976289475589624,-1.4490493512090978,0.6913320922345054,0.1544289424796554,0.1423798755222116,-0.6913317414345006,-0.006329082156945662,-0.15590736520715304,0.28584804078528914,0.3795289717337258,9.349005498385154,-4.179615780059897e-28,4.1789954448053175,4.178997485904444,4.178835236649049,4.178833195549923
8,0.0516967,1.6498568492021837,1.996474284701249,-1.4470957847143229,0.686526641690115,0.17608584567870095,0.1623470305136485,-0.6865262941587968,-0.008216529979265903,-0.2024018039026612,0.3182760390922971,0.3795283650052403,9.348957268858369,-2.3569032678763543e-30,4.178995553052235,4.1789976660426875,4.178659411290523,4.178657298300069
9,0.0581587,1.6497970450218733,1.9950010990872915,-1.4449427390196652,0.6810938232638972,0.19758166014971465,0.1821656552365012,-0.6810934819924546,-0.010329629380685391,-0.2544547986135787,0.3475304968027268,0.3795277369066434,9.348856720682727,2.144874147167435e-28,4.178995608553409,4.17899781071067,4.178030818702678,4.178028616545417
10,0.0646208,1.6497228807535005,1.9931741747769427,-1.4426118076530268,0.6750386948997873,0.2188964844978785,0.20181738076485808,-0.6750383692422042,-0.01265940314900051,-0.3118451346092019,0.37327758852132215,0.3795270823026988,9.34856927673215,1.4126763603883554e-26,4.178995618018816,4.178997928787661,4.172528566629834,4.172526255860989
11,0.07108289999999999,1.6496329918387749,1.9909598994226163,-1.4401268445585749,0.6683674813837197,0.24000888467479176,0.2212822911850313,-0.6683672331650884,-0.01519468352994394,-0.3742973551835439,0.3951521837162579,0.3795263954133344,9.346646221524873,8.262527871396428e-27,4.1789955847391065,4.178998026571809,2.1016640840085583,2.101661642175856
12,0.077545,1.6495282940001852,1.988380922294149,-1.4375804507327454,0.66132655628378,0.2602405228970073,0.2398831662548814,-0.6613456647769488,-0.017233325521244822,-0.4244608399484175,0.3924471107267598,0.3795256695644825,8.729146728059538,3.4051285475380714e-27,4.17899550886169,4.178998109034096,1.9700887950348984,1.9700861948624904
13,0.0840071,1.6494101079734362,1.985470900637712,-1.4350653254761452,0.6542526232667143,0.27890422246203816,0.25693233543073485,-0.6543330040220943,-0.019368058557229503,-0.4766719787426924,0.3854927241450115,0.3795248966482404,8.07253569669966,1.6483082562275635e-25,4.178995391778102,4.1789981795028055,2.0338813884022056,2.033878600677502
14,0.0904691,1.6492776050689613,1.9822125784243927,-1.4326026092807624,0.647268441492157,0.29600958147091905,0.2724383209362036,-0.6474559591611538,-0.021664106893675532,-0.5321966358300002,0.37623632239215615,0.3795240679809969,7.434887360633803,-9.577905759979282e-25,4.1789952342494905,4.178998240350989,2.0370178093530034,2.0370148032515054
15,0.0969312,1.6491298209706218,1.978587519784749,-1.4302087236972387,0.6404697904474312,0.3116107981534181,0.2864541901806396,-0.6408128590468807,-0.024097243246843262,-0.5901144662753955,0.3642111078331508,0.3795231743999918,6.798171325694407,-1.4434589694009096e-26,4.178995035620804,4.178998293410232,2.0524285792208743,2.0524253214314463
16,0.10339300000000001,1.6489658574852424,1.9745810205333318,-1.4279007906468222,0.6339474502062616,0.3257475868115555,0.2990185180585989,-0.6344974635691478,-0.02667150919310429,-0.6501958210257939,0.34966030555934724,0.37952220600329795,6.16603621519296,-3.1950607870585497e-25,4.17899479403103,4.178998340113622,2.060422859298029,2.0604193132154385
17,0.109855,1.6487848126527358,1.970180380847132,-1.425694798051918,0.6277812942273554,0.3384610026067444,0.310171255031089,-0.6285925184154643,-0.029383955616587024,-0.712048817809675,0.33269227156270936,0.3795211519097993,5.536277436660967,-3.245646396945105e-25,4.1789945064978316,4.178998381594541,2.0673405510179843,2.0673366759212737
18,0.116317,1.6485857919921283,1.965375143858718,-1.4236057635554438,0.6220426330463108,0.3497884982915918,0.3199488297967913,-0.6231722721250548,-0.032235236673130996,-0.7753712613991021,0.3134976782264273,0.37952000001495617,4.908574969553463,7.821028196402378e-25,4.1789941689312675,4.1789984187560485,2.0721432604951784,2.0721390106703974
19,0.12278,1.6483678952655683,1.960156755154395,-1.4216474174206641,0.6167939906270982,0.35976484149979765,0.3283851102139269,-0.6183022049256426,-0.03522646913318045,-0.8398762110934691,0.2922836363743241,0.3795187367300332,4.282300124486619,8.335967595135825e-28,4.178993776083888,4.178998452320542,2.07545980417148,2.0754551279348266
20,0.129242,1.6481302111520926,1.954518413165246,-1.4198320696207565,0.6120896026600324,0.3684213577733692,0.3355106908996516,-0.6140395451509122,-0.038359958782215896,-0.9053077563429348,0.2692819284698858,0.3795173466917224,3.6570111311753117,1.1993266389139883e-23,4.17899332144418,4.178998482865918,2.0794417038289232,2.0794365424071843
21,0.135704,1.647871806899296,1.9484548189753708,-1.4181704341109165,0.607975353451755,0.3757861987254054,0.34135320365837296,-0.6104331724687011,-0.041640027675605935,-0.9714563523475296,0.2447540472841157,0.3795158124293471,3.032905771419186,8.880161354844282e-25,4.1789927970658365,4.17899851085237,2.07635763978262,2.076351925996085
22,0.14216600000000001,1.647591733172434,1.9419622427474856,-1.4166716523389506,0.6044900100212703,0.3818822239466885,0.345935250124897,-0.6075249482842868,-0.04506744088122022,-1.0380453053111565,0.21892506977237716,0.3795141139733509,2.4078836475217806,-1.473765253417078e-23,4.178992193344048,4.1789985366416476,2.1274325447127733,2.127426201415172
23,0.148628,1.6472889163299436,1.9350364337598893,-1.4153421819353955,0.6016565588065698,0.3867421700666942,0.3492895363246694,-0.6053401227378952,-0.04868012516864215,-1.105512690811789,0.19239755375502307,0.3795122283915601,1.7980438259743878,-3.783783726559678e-27,4.178991498208959,4.1789985605268285,1.4871668128699482,1.4871597505520786
24,0.15509,1.6469635335143242,1.927697898116609,-1.4141987414539727,0.5995977301724075,0.3902097431431696,0.3512612369422711,-0.6040152539401603,-0.05204999072395186,-1.1657529771901662,0.16141782638825802,0.3795101290768482,0.997881316416078,-3.2021791737120754e-25,4.1789906943735335,4.1789985827906655,0.9712180185931836,0.9712101301760516
