error,t,p_x,p_y,p_z
0.003774067233327072,1614260915.3444903,-5.000364650114525,4.5000215764411475,1.2032721576798737
0.01089243561945441,1614260915.3844903,-4.999610904053662,4.497069646897317,1.2113871876910698
0.0008135577024812601,1614260915.4044902,-4.99865814806128,4.4932593742753975,1.217889164564777
0.03614742535129345,1614260915.4044902,-4.99865814806128,4.4932593742753975,1.217889164564777
0.004669579171221017,1614260915.4444902,-4.994740484000138,4.477229010876472,1.2354312808131689
0.029184788423395558,1614260915.4644902,-4.991437491054635,4.463453910317906,1.2459656846427176
0.013090975414156603,1614260915.4844902,-4.987069101961536,4.444998272805109,1.257164753345229
0.013090975414156603,1614260915.4844902,-4.987069101961536,4.444998272805109,1.257164753345229
0.03548851598821989,1614260915.52449,-4.974837043080225,4.3925588304791034,1.280262927994619
0.03555945759328627,1614260915.54449,-4.966862500963673,4.358159458161958,1.2919256072397634
0.10014145735018665,1614260915.56449,-4.95759791835113,4.3182484137748025,1.303747768557312
0.1723634925473876,1614260915.56449,-4.95759791835113,4.3182484137748025,1.303747768557312
0.02902649096588572,1614260915.6044903,-4.935101601294373,4.22230002537148,1.328640064678734
0.076371713233925,1614260915.6244903,-4.921825961213535,4.166570860890186,1.342152857802615
0.02909527632945208,1614260915.6444902,-4.907164641757602,4.105881915279962,1.3566316351449523
0.095126511029195,1614260915.6644902,-4.891084147036219,4.0403587679621875,1.3722040424843667
0.03495814034533229,1614260915.6844902,-4.873543143373043,3.9700871567118186,1.3889412633603109
0.11105734265368117,1614260915.7044902,-4.854492373943245,3.89511056945726,1.4068694177363188
0.038547345862746774,1614260915.7244902,-4.833877075046675,3.8154389573791136,1.425982727186974
0.12903638194953593,1614260915.7444901,-4.8116399514623955,3.731061101678863,1.4462587511221827
0.04070260275331039,1614260915.7644901,-4.78772413447733,3.641959158008266,1.4676714906941892
0.15946751905948653,1614260915.78449,-4.762075365151874,3.5481248404072208,1.4901996430740936
0.04253412888647312,1614260915.80449,-4.7346403661845695,3.4495676354793274,1.5138378835575543
0.19190590732692026,1614260915.82449,-4.7053650553076976,3.3463209502505538,1.5386020113957177
0.3568854491968927,1614260915.8444903,-4.67419209372164,3.23844362110717,1.5645312625362486
0.06083927467445083,1614260915.8644903,-4.641059093822411,3.126019626342634,1.591686060375613
0.24131421708947642,1614260915.8844903,-4.605898569935906,3.009158981420913,1.6201398339824127
0.2966257173360085,1614260915.8844903,-4.605898569935906,3.009158981420913,1.6201398339824127
0.30332955521245397,1614260915.9044902,-4.568634600499974,2.8879904030722714,1.6499793245875258
0.0967094731621796,1614260915.9444902,-4.487452345635716,2.6333368130736416,1.7141825080992719
0.3085216630401091,1614260915.9644902,-4.443337094222956,2.500193563467018,1.748736196957818
0.11425067373821651,1614260915.9844902,-4.396726119954787,2.363431155303597,1.7850456053776433
0.34180129986009367,1614260916.0044901,-4.347495365900854,2.223267360209467,1.8232016823514579
0.13068372242821624,1614260916.02449,-4.295511565543074,2.0799476335663423,1.8632896731241306
0.13068372242821624,1614260916.02449,-4.295511565543074,2.0799476335663423,1.8632896731241306
0.14356454573260957,1614260916.06449,-4.182695839848874,1.7850012064819107,1.9495848765230575
0.40194581280514563,1614260916.0844903,-4.121543134324479,1.6341078757938852,1.9959201073831727
0.1542149521813332,1614260916.1044903,-4.056986579811542,1.481558474664469,2.0444452047457182
0.4267744486038334,1614260916.1244903,-3.988820171062778,1.3279225056040287,2.0952023233590142
0.1616657030827735,1614260916.1444902,-3.916839684163325,1.1738460016189198,2.148196423479769
0.4466518568666562,1614260916.1644902,-3.840856191706086,1.0200321814153297,2.2033852646028227
0.7368876572298942,1614260916.1844902,-3.7607148116076647,0.8672169707002603,2.26066447415257
0.16466286335966185,1614260916.2044902,-3.6763039419007586,0.7161453808795675,2.3198735359426177
0.46290858927953793,1614260916.2244902,-3.587574658692265,0.5675478708360198,2.3807924686104527
0.4486149389161994,1614260916.2244902,-3.587574658692265,0.5675478708360198,2.3807924686104527
0.16116547182204122,1614260916.2644901,-3.3973330608291032,0.2804795518848585,2.5065728577947155
0.15540096222926558,1614260916.28449,-3.296004483588793,0.143261160328645,2.570771427515381
0.4504532199287794,1614260916.30449,-3.190689479323279,0.01103750461958353,2.635374744746467
0.16800143026449987,1614260916.32449,-3.081541958667823,-0.11566497462328516,2.699981649130405
0.4297243350937139,1614260916.3444903,-2.968745575938427,-0.2363711261371295,2.7641502988161153
0.17766032849710162,1614260916.3644903,-2.852504922515148,-0.35065257197392224,2.827405732012644
0.39971075677132323,1614260916.3844903,-2.733042124996793,-0.45815287142169075,2.889244942122762
0.18413659426023465,1614260916.4044902,-2.6105738228990947,-0.5585879742917681,2.949167952044727
0.361943771016795,1614260916.4244902,-2.485282902791326,-0.651716532417173,3.0067145315888797
0.18718766772270556,1614260916.4444902,-2.357310233491549,-0.7373283729774539,3.0614813760497785
0.3195022620230983,1614260916.4644902,-2.2267652681036774,-0.8152649310402126,3.1131252379005825
0.5709202755895516,1614260916.4844902,-2.0937296081443435,-0.8854076472450285,3.161364875302886
0.2264388428610733,1614260916.5044901,-1.9582624681061052,-0.9476608066292902,3.205975548592372
0.31067928965987135,1614260916.52449,-1.8204100562099381,-1.001943497460362,3.24677789016613
0.23147102722181123,1614260916.54449,-1.6802136457948857,-1.0481807157135588,3.2836241566313458
0.44625783886557624,1614260916.54449,-1.6802136457948857,-1.0481807157135588,3.2836241566313458
0.2795430579114053,1614260916.5844903,-1.3929646754189404,-1.1162318294081783,3.3449486632521217
0.38054878321531493,1614260916.6044903,-1.2460089658571805,-1.1379159552129399,3.3692145217052105
0.30406225937048426,1614260916.6244903,-1.0968932982312884,-1.151282431388886,3.3891033191830373
0.4348797188251543,1614260916.6444902,-0.9456545337012756,-1.1562547898775144,3.404552265769752
0.32394820906241006,1614260916.6644902,-0.7923238806761806,-1.1527623154054303,3.415514213013102
0.32394820906241006,1614260916.6644902,-0.7923238806761806,-1.1527623154054303,3.415514213013102
0.3416434806063678,1614260916.7044902,-0.4794777498495714,-1.1201397768390489,3.4238604836526405
0.3416434806063678,1614260916.7044902,-0.4794777498495714,-1.1201397768390489,3.4238604836526405
0.3579963930431428,1614260916.7444901,-0.15845008150987125,-1.0529550468501325,3.4140401023706226
0.5799614691681525,1614260916.7644901,0.005131213827239611,-1.0062787994944835,3.4023325689383728
0.3728371073123567,1614260916.78449,0.17076451484982885,-0.9508248189576873,3.386115100398061
