error,t
0.19131162056730178,1614295368.6657763
0.17093971808879926,1614295368.6963372
0.17093971808879926,1614295368.6963372
0.14149959447751592,1614295368.727102
0.1576016487919143,1614295368.7478292
0.1680626345462619,1614295368.7579508
0.1438392311047172,1614295368.7989233
0.18438834095000822,1614295368.819643
0.10067119399588109,1614295368.8398435
0.10413187330177442,1614295368.8600464
0.1399816476474227,1614295368.8808007
0.2055155929546706,1614295368.9013505
0.1377822944885565,1614295368.9217398
0.2166580755309735,1614295368.9425783
0.1379078307437751,1614295368.9627364
0.2297542222503559,1614295368.9832804
0.1421645146291337,1614295369.0038836
0.24681814912139832,1614295369.0247633
0.14064159579822633,1614295369.045205
0.2583302302072852,1614295369.0659227
0.15630835334798054,1614295369.086513
0.15630835334798054,1614295369.086513
0.33983540624261943,1614295369.1173441
0.18005724113823152,1614295369.1379144
0.28798300535324484,1614295369.1581206
0.25077207614593755,1614295369.1782901
0.26397743050340217,1614295369.198734
0.21949331715186138,1614295369.2191217
0.22999992198876762,1614295369.2396946
0.32158963828910525,1614295369.2604854
0.5061317325142132,1614295369.2811515
0.26573213000837237,1614295369.3017735
0.3269230412506985,1614295369.322542
0.36639484833867875,1614295369.343104
0.516559883627207,1614295369.343104
0.31869790276185506,1614295369.3841999
0.3328924723280948,1614295369.4046845
0.31899955959859416,1614295369.425073
0.5515551276474433,1614295369.4456172
0.38202371449354233,1614295369.4661
0.36348761241693817,1614295369.4866898
0.4784661339021785,1614295369.4968004
0.5022489242415737,1614295369.5276215
0.453189634657267,1614295369.537971
0.45313915359266677,1614295369.5586586
0.47796883130950685,1614295369.5790505
0.49130000105362615,1614295369.5997186
0.5579158841763433,1614295369.5997186
0.5075397584240907,1614295369.6204517
0.532259038934275,1614295369.661104
0.5715081093282688,1614295369.6818385
0.6173095501828942,1614295369.7023816
0.6267713647233175,1614295369.7023816
0.6124579294655126,1614295369.743296
0.8458902452285108,1614295369.743296
0.8713817366391674,1614295369.7635202
0.6634622411137976,1614295369.7840912
0.6337195831850208,1614295369.8252466
0.5407827443658437,1614295369.845983
