error,t
0.15125709472243365,1614296744.721233
0.15713906506335218,1614296744.7417655
0.15713906506335218,1614296744.7417655
0.12986658588779898,1614296744.7823715
0.15240051282394917,1614296744.8026888
0.09557146260428295,1614296744.82346
0.10279040541144724,1614296744.82346
0.11733862849658272,1614296744.8649173
0.09547342417977633,1614296744.8649173
0.17020973432801223,1614296744.906128
0.2313667263197352,1614296744.9266076
0.11233740312630669,1614296744.9472966
0.14864338119960951,1614296744.9573827
0.16051234865918462,1614296744.9573827
0.1751822139244954,1614296744.9781268
0.11261817728177959,1614296745.018913
0.2094192747805137,1614296745.0394905
0.11388067138966118,1614296745.0599167
0.2236098426760238,1614296745.0802305
0.12571263583983794,1614296745.1008472
0.2396288565465512,1614296745.1215954
0.143066818210839,1614296745.1423385
0.25178920896343215,1614296745.162858
0.16220101454013292,1614296745.183505
0.2616807732975428,1614296745.2040782
0.1827730968057717,1614296745.2246268
0.2718170214688693,1614296745.2448015
0.20380139405298814,1614296745.265232
0.2833843610974329,1614296745.2857835
0.46314485496783964,1614296745.3062031
0.3270704251427665,1614296745.3062031
0.23865649309595627,1614296745.3268836
0.3717001498552057,1614296745.3678017
0.3798071256512383,1614296745.378183
0.2854855522546005,1614296745.398698
0.29304121241038805,1614296745.419363
0.31482841031255804,1614296745.4401968
0.2860287189351045,1614296745.461113
0.34904429703266393,1614296745.4818382
0.34904429703266393,1614296745.4818382
0.3870670473761815,1614296745.5231225
0.3729080777114242,1614296745.5435023
0.42284845497526335,1614296745.5640728
0.4191425587120583,1614296745.5848212
0.4570976190752226,1614296745.6053803
0.46641304486056645,1614296745.6257472
0.49041294183658085,1614296745.6466541
0.5009239336491966,1614296745.656721
0.5255387539542469,1614296745.6874006
0.5424516796418997,1614296745.6977966
0.5811227976607417,1614296745.7186344
0.5387059579128799,1614296745.7393456
0.5904224387211578,1614296745.7598968
0.6723107407193901,1614296745.780782
0.6798706707371607,1614296745.8011878
0.5483227511401714,1614296745.8216128
0.6221899087467111,1614296745.8422565
0.553490988618538,1614296745.8626933
0.6217380798391186,1614296745.8831635
0.7665192103602629,1614296745.8831635
0.5646595612707913,1614296745.9033344
0.5911567684632774,1614296745.943732
0.6120596106116585,1614296745.9642348
0.6299527941559077,1614296745.9850843
0.6016931174240449,1614296746.0057912
0.6699590358816624,1614296746.0262806
0.6277575858310059,1614296746.0470624
0.6951049840238719,1614296746.0674524
0.6172825013890234,1614296746.0775604
0.7020066116553105,1614296746.0981276
0.7108424710956182,1614296746.1186717
0.6581191685804113,1614296746.1391923
0.8300252557576066,1614296746.1599257
0.8193784930879426,1614296746.1805058
0.7131967150814007,1614296746.2008073
0.7068164291513287,1614296746.2215543
0.6548902929225712,1614296746.2421196
0.8669816213531729,1614296746.2626653
0.6817831211660511,1614296746.2832267
0.6314532347363172,1614296746.3039665
0.7594166587944544,1614296746.3248034
0.759756323418034,1614296746.3453631
0.6522782932772512,1614296746.3660026
0.5975488289498481,1614296746.386689
0.706692797252287,1614296746.3968065
0.706692797252287,1614296746.3968065
0.7018324409664721,1614296746.438102
0.602248742380219,1614296746.4586146
0.6475003420763541,1614296746.4792995
0.5522691317192113,1614296746.499701
0.6360453941155657,1614296746.5202715
0.5456461786242324,1614296746.5407598
0.764268267263275,1614296746.5612738
0.6050343096052518,1614296746.5819845
0.5235473417685655,1614296746.6026914
0.6682984362654136,1614296746.623025
0.728298193583998,1614296746.6435714
0.5468736525372351,1614296746.6637557
0.5299166723751954,1614296746.6839418
0.5299166723751954,1614296746.6839418
0.6257364990876879,1614296746.7246213
0.9354415710697959,1614296746.7246213
0.43177780521496256,1614296746.7654967
1.064957181808024,1614296746.775614
1.1492065550351807,1614296746.8065643
