error,t
0.4092173918407689,1614311974.8422246
0.38046198811219867,1614311974.8626776
0.38046198811219867,1614311974.8626776
0.3149089650224801,1614311974.8831074
0.29281812954652264,1614311974.9033327
0.3404684756854348,1614311974.944948
0.33345986254729265,1614311974.965649
0.374316778389993,1614311974.9863932
0.4212603822429526,1614311975.0068266
0.3171308257724921,1614311975.02758
0.3171308257724921,1614311975.02758
0.2343011334019487,1614311975.037635
0.22541623621660656,1614311975.078693
0.3009542352288217,1614311975.0992486
0.3829992447119204,1614311975.1198263
0.29329787900948934,1614311975.1400473
0.38815660147302267,1614311975.1606584
0.2880400535288894,1614311975.1811886
0.39585773155564197,1614311975.2017558
0.27999320626017576,1614311975.2222822
0.40072490684558026,1614311975.2427292
0.27343957485142556,1614311975.263372
0.40695056651894146,1614311975.28421
0.3246182948445999,1614311975.28421
0.4084939089639097,1614311975.3247428
0.30540419508910466,1614311975.3451338
0.41490023080676774,1614311975.3656814
0.32723107153994,1614311975.3861475
0.41774478664980164,1614311975.4067175
0.5059942987586723,1614311975.4168355
0.3350518312451267,1614311975.4476938
0.4170659522117641,1614311975.4577904
0.4777191782313315,1614311975.4577904
0.4890810646674315,1614311975.4786222
0.40984493071471295,1614311975.520108
0.42509268322276306,1614311975.54102
0.3909438374392078,1614311975.5615008
0.6131942471937877,1614311975.58218
0.4750278729736064,1614311975.6026933
0.45343880180013985,1614311975.6228456
0.6228864131782041,1614311975.6228456
0.556735940346457,1614311975.663739
0.5495414520383207,1614311975.684223
0.5668791891104703,1614311975.7048564
0.5721848975672792,1614311975.7255547
0.5773748725114318,1614311975.7357469
0.5948124682664413,1614311975.7357469
0.6459430224204648,1614311975.7874238
0.7006538780610168,1614311975.7874238
0.790449607758583,1614311975.7978752
0.6621360330996263,1614311975.839185
0.6621360330996263,1614311975.839185
0.6754818501216439,1614311975.8804638
0.7363241693475905,1614311975.9006813
0.7120611429754622,1614311975.9006813
0.7541180402557114,1614311975.9417648
0.6798764453015091,1614311975.9622316
0.7615367411957515,1614311975.9826748
0.6681803213089695,1614311976.0028675
0.6681803213089695,1614311976.0028675
0.6553749285558595,1614311976.0439355
0.757484981404778,1614311976.0647557
0.8383879160501148,1614311976.0647557
0.7451238494459312,1614311976.1059022
0.7021234263468701,1614311976.1265585
0.7021234263468701,1614311976.1265585
0.7933334898565614,1614311976.1574101
0.7585525720363677,1614311976.1781294
0.7585525720363677,1614311976.1781294
1.076948185748905,1614311976.19869
1.0723181236557713,1614311976.2192636
0.8235858215526007,1614311976.2605593
0.8328995956810198,1614311976.280761
0.7438109095583366,1614311976.301394
0.9241210001215934,1614311976.3219497
0.8525123349991393,1614311976.3427107
0.8525123349991393,1614311976.3427107
1.0616779952593656,1614311976.3629363
0.9615898920585957,1614311976.4035096
0.8573508327756911,1614311976.423885
0.8668150559728914,1614311976.4443996
0.8184096324111896,1614311976.4650776
0.989463758761531,1614311976.485637
0.8945206390507744,1614311976.5060546
0.8231004721658597,1614311976.5266457
1.0511466656510884,1614311976.5266457
1.1477481928364246,1614311976.5366976
0.9190328204165451,1614311976.5882125
0.8750219021659572,1614311976.598672
0.9257663324271926,1614311976.6193912
0.8422720670446733,1614311976.6402094
1.0104162222752673,1614311976.6402094
0.850897782814458,1614311976.6819074
0.9251992423474725,1614311976.702483
0.9251992423474725,1614311976.702483
0.7879867339700587,1614311976.7434127
0.9086816622095553,1614311976.7639902
0.8552888022030978,1614311976.784851
0.927484256257173,1614311976.8054075
1.2769360749084262,1614311976.8054075
0.872324554464067,1614311976.8466573
0.8544739680835529,1614311976.8567843
0.8407316339259787,1614311976.8876507
0.8273227083482615,1614311976.8980386
1.1244874002265868,1614311976.8980386
0.8144832860876079,1614311976.9392853
0.7940838755029787,1614311976.9598436
1.3168079169045523,1614311976.9598436
0.7967893801995933,1614311977.0009544
1.4921661783264,1614311977.0211306
1.857674380380566,1614311977.0211306
1.2468304510190475,1614311977.0623362
1.3085563397741224,1614311977.0828304
1.0225786459427164,1614311977.1034985
0.7446019873047103,1614311977.1237066
1.4798131976436895,1614311977.1442475
1.4798131976436895,1614311977.1442475
2.135247083890583,1614311977.1647682
2.171691255281741,1614311977.1852665
1.6873293236723192,1614311977.226165
1.456364684105365,1614311977.2467716
1.774573410398575,1614311977.2673795
1.774573410398575,1614311977.2673795
1.8343823182781012,1614311977.2982292
1.6283678848174652,1614311977.3187172
1.9081570922906517,1614311977.3392653
1.7162449407908478,1614311977.3600276
2.156403704091904,1614311977.3600276
1.7936160683875364,1614311977.4008286
1.6226652099284942,1614311977.4215531
2.0428277642868444,1614311977.4421227
1.8856870598479285,1614311977.462623
2.2323796683226798,1614311977.4833686
2.3803591015703542,1614311977.4833686
2.101413533960813,1614311977.524812
2.109809880783304,1614311977.5454817
1.989167237114135,1614311977.565991
1.8766309658502254,1614311977.5866947
2.169723202662076,1614311977.5968006
2.169723202662076,1614311977.5968006
2.1979377252174777,1614311977.6380224
2.185327802020544,1614311977.6584704
2.1117602640909308,1614311977.679121
2.0473612623954924,1614311977.6995208
2.1014937639307463,1614311977.7198956
2.056398864049928,1614311977.7406528
2.0851694531376417,1614311977.7611506
2.0602872687368174,1614311977.781879
2.0675437465259847,1614311977.8025882
2.063404701106784,1614311977.8233187
2.045466923708064,1614311977.8441553
2.045466923708064,1614311977.8441553
2.0182425683105536,1614311977.8855352
2.057827996958313,1614311977.9063258
2.0818601869087474,1614311977.9163837
2.014549026602746,1614311977.9471135
2.0882987668655053,1614311977.967674
1.8451324726370144,1614311977.9777818
1.7212882104342184,1614311977.9777818
1.9153799645188947,1614311978.019038
1.896911632017838,1614311978.0396
2.023560451763104,1614311978.0604396
2.1620397334701527,1614311978.0809526
1.834945834909563,1614311978.1014395
1.9969726609555014,1614311978.1220617
1.5775968040685304,1614311978.1425097
1.5381104672388375,1614311978.1632304
1.7348971181807142,1614311978.1835127
1.7111362179703673,1614311978.2039342
1.7111362179703673,1614311978.2039342
2.1606174044513695,1614311978.245239
1.6174233684681654,1614311978.2657008
1.8689133520620724,1614311978.2865577
1.450958369904559,1614311978.296673
1.479596468786338,1614311978.3274064
1.4754401294073616,1614311978.3481529
1.6196368298865256,1614311978.3585815
1.409408098768953,1614311978.3790267
1.7133946978026107,1614311978.3998747
1.426848012793224,1614311978.4204705
1.6402401782420593,1614311978.440999
1.4749026817139568,1614311978.4613807
1.5626817016605286,1614311978.4821258
1.9039658490639044,1614311978.5026662
1.5399411599169102,1614311978.5232415
1.4880661549864564,1614311978.543934
1.659136008979886,1614311978.543934
1.6504020575400935,1614311978.5644112
1.602609679540927,1614311978.6052759
1.5958234671272544,1614311978.625849
1.622691831975293,1614311978.6463695
1.6386439546305627,1614311978.666794
1.635679725665068,1614311978.68754
1.6535671926282356,1614311978.6979928
1.6398943652776565,1614311978.7184262
1.6954956874313387,1614311978.738841
1.6954956874313387,1614311978.738841
1.6384041147158903,1614311978.7796378
1.727517914509125,1614311978.8004465
1.4018788741250423,1614311978.8004465
1.4826888707513535,1614311978.8407402
1.60644630938279,1614311978.8614666
1.7414387200867523,1614311978.8820372
1.5774370811615661,1614311978.9026306
1.7347673498330813,1614311978.9231453
1.5370000622518445,1614311978.9439466
1.7167972184326419,1614311978.9647732
1.4849292779428338,1614311978.985468
1.687483158049639,1614311979.0061736
1.426694967868432,1614311979.026402
1.6517776314919206,1614311979.0467014
1.3688723978171513,1614311979.0672903
1.6153548587223394,1614311979.0880377
1.7425225019386898,1614311979.098155
1.0956886955735925,1614311979.098155
1.275239171004137,1614311979.1186728
1.2125116265695204,1614311979.1595356
1.4879308940177416,1614311979.1595356
1.084462077584802,1614311979.2011502
1.0883489571862222,1614311979.221877
1.0883489571862222,1614311979.221877
1.309230251057064,1614311979.2426937
1.2241333015916995,1614311979.283648
1.0747255684705743,1614311979.3043737
1.487015706823059,1614311979.324861
1.7073848211785427,1614311979.324861
1.5068659100165207,1614311979.345526
1.7518512980991068,1614311979.3660803
1.5359787129310565,1614311979.38654
1.3068054833963483,1614311979.416897
1.332978324515706,1614311979.4474006
1.1904224280291147,1614311979.467781
1.6321897878964662,1614311979.467781
1.5548853293306266,1614311979.4782305
1.2777694601134575,1614311979.5192344
1.564121277415611,1614311979.5400655
1.4570555357069106,1614311979.5605586
1.7228900283888795,1614311979.5809724
1.7307608785514903,1614311979.6017244
1.7307608785514903,1614311979.6017244
1.7360042390088377,1614311979.6222818
1.678148696141094,1614311979.6428275
1.5976276519967476,1614311979.6839051
1.71449206961923,1614311979.7045133
1.7028688940876202,1614311979.7249744
1.828434093072319,1614311979.7454882
1.9708364494002242,1614311979.7454882
1.8499040132225997,1614311979.7662177
1.752422767212066,1614311979.8074234
1.7769688654010902,1614311979.8279142
1.72893145917199,1614311979.8381736
1.9172678174180426,1614311979.858556
1.823511616016531,1614311979.878726
1.931693840980496,1614311979.8992884
1.8522197414984094,1614311979.9195268
1.7806591335993183,1614311979.9399147
1.8758354676497997,1614311979.9602952
1.821265608084883,1614311979.9810636
1.9354137807675333,1614311979.9810636
1.8528683874799678,1614311980.022616
1.923249575727104,1614311980.022616
1.8779739957608657,1614311980.064121
1.893447484492202,1614311980.0849211
1.8953425816589626,1614311980.1056063
1.8781082766767057,1614311980.126062
1.9008141773551837,1614311980.1467187
1.8579512244951295,1614311980.1668353
1.902514623906548,1614311980.1874125
1.958019774349783,1614311980.2080493
1.7818160986514522,1614311980.2181036
1.853610088931759,1614311980.2386851
1.5962244901265308,1614311980.2386851
1.5521007839487158,1614311980.2588522
1.750700364739842,1614311980.299817
1.8668382086065236,1614311980.3205063
1.7045518261921586,1614311980.3411407
1.8428982763376052,1614311980.3616471
1.6495843962171222,1614311980.3820636
1.8095287637471906,1614311980.4027176
1.4160683114856023,1614311980.4027176
1.5866488345785759,1614311980.4231036
1.5195886901527245,1614311980.4638124
1.5195886901527245,1614311980.4638124
1.4483519158065612,1614311980.5042765
1.6709170061970664,1614311980.5248842
1.365124919519916,1614311980.5456243
1.606650410375441,1614311980.566509
1.8570057320625644,1614311980.5872476
1.0750949740041247,1614311980.5977008
1.338372146614905,1614311980.618561
0.7768250152470114,1614311980.6392188
0.4297214990633259,1614311980.6392188
0.9952575095633698,1614311980.680309
0.9348235217885406,1614311980.7007651
1.2321591805435401,1614311980.7214499
1.5339001376518335,1614311980.7420053
0.7418583623873862,1614311980.7624362
1.0496899521147334,1614311980.7830997
0.2689549050663754,1614311980.8035045
0.304716726282644,1614311980.8240755
0.4759081223957401,1614311980.8448052
0.7831366060362637,1614311980.8655593
0.34802433214473016,1614311980.88636
0.6353075932027017,1614311980.9068372
0.36021803917889805,1614311980.9275832
0.36021803917889805,1614311980.9275832
0.5322899635900169,1614311980.9380324
0.36614962845337407,1614311980.9583383
0.4978345529748198,1614311980.9786935
0.63021667836405,1614311980.9988337
0.5427146015139549,1614311981.0398142
0.9450092266548396,1614311981.0398142
0.9740440572545747,1614311981.0603619
0.7648249438630502,1614311981.0808196
0.5854894910216942,1614311981.1217492
0.6350764876595529,1614311981.1424937
0.6084986102636536,1614311981.1632311
0.7174955346260838,1614311981.1840873
0.6228253174152644,1614311981.2049074
0.8036948879047557,1614311981.2256107
0.637127696024419,1614311981.2462227
0.8882727672558659,1614311981.266731
0.8882727672558659,1614311981.266731
1.0956080517433586,1614311981.276836
0.8764343808542145,1614311981.3077002
0.9261019206287171,1614311981.3382154
1.0697621073488843,1614311981.358698
0.9561750627151808,1614311981.3791122
1.2857617306103502,1614311981.39967
1.4065309829620911,1614311981.39967
1.2283410702404627,1614311981.4400342
1.1549331213029157,1614311981.4602292
1.2975976338301538,1614311981.4804103
1.2465994684831578,1614311981.5005324
1.3656815817432677,1614311981.5206819
1.337013241694384,1614311981.5408788
1.4243085557935622,1614311981.5610766
1.417435963039822,1614311981.581784
1.4759929966059935,1614311981.6021366
1.4759929966059935,1614311981.6021366
1.4943666390089563,1614311981.622637
1.5576270743327965,1614311981.6630197
1.5528834292860942,1614311981.6835594
1.6093518629355352,1614311981.7042828
1.5756463999784405,1614311981.7247844
1.65029865538559,1614311981.7454538
1.7335997268524355,1614311981.7659905
1.4982906515902354,1614311981.7659905
1.6888853978076588,1614311981.8068461
1.478396248482571,1614311981.8169672
1.4602808941687564,1614311981.84782
1.5194182472797721,1614311981.8581927
1.6424995374839866,1614311981.8786898
1.436946078985729,1614311981.8786898
1.7012568040545504,1614311981.9198866
1.5403922776731878,1614311981.9407816
1.685995692470961,1614311981.9612992
1.5048852136472635,1614311981.9819493
1.659977358383602,1614311982.0027187
1.8196835179364808,1614311982.0230916
1.402146360790634,1614311982.0230916
1.6104393908944814,1614311982.06442
1.4357461757559014,1614311982.0848248
1.544139556809295,1614311982.0848248
1.3545480995923538,1614311982.1256886
1.4320948360987644,1614311982.1358073
1.4534565151571632,1614311982.1358073
1.5800190473037699,1614311982.187415
1.4402405916665832,1614311982.197867
1.401745437466755,1614311982.2186263
1.4654018644719267,1614311982.2186263
1.4389268483445894,1614311982.23915
1.5636183419671024,1614311982.279929
1.4701612733184273,1614311982.3000963
1.4914533063756006,1614311982.3209746
1.4419778558533474,1614311982.341524
1.434428030806688,1614311982.3617568
1.434428030806688,1614311982.3617568
1.5603261689407628,1614311982.4027488
1.4972721074975635,1614311982.4233222
1.590260452884418,1614311982.4439766
1.3872130553313342,1614311982.4439766
1.6083203435449756,1614311982.485129
1.3541895159446338,1614311982.485129
1.6220960992072666,1614311982.5255642
1.4715760405801204,1614311982.5457878
1.5516991279126455,1614311982.5558972
1.5480451187433983,1614311982.5865817
1.7337984488913367,1614311982.607272
1.8308594961055635,1614311982.6173909
1.4114010883205195,1614311982.6382442
1.4114010883205195,1614311982.6382442
1.1153807678404961,1614311982.678743
1.076347063069814,1614311982.699313
1.3183793276968192,1614311982.7200534
1.0327882450647623,1614311982.7200534
1.5406129216934632,1614311982.761606
1.8052028216795197,1614311982.7821546
1.161352851656463,1614311982.8026884
1.4370316978693678,1614311982.8228552
0.7430662812988347,1614311982.8433425
0.7565619260145331,1614311982.8641155
0.9693121646123646,1614311982.8845649
0.916056418131308,1614311982.904824
1.2011443482186488,1614311982.9255316
1.3432962877572368,1614311982.93565
0.9151985339643123,1614311982.9666557
1.1935474230941807,1614311982.9873877
0.8483403934684066,1614311982.9873877
0.8656142438302267,1614311983.0186973
0.9054754631872666,1614311983.0394168
0.954040462868274,1614311983.0602493
0.9271953982315616,1614311983.0807734
0.992786826915903,1614311983.1009207
0.9422533851708454,1614311983.121635
1.0238268827313408,1614311983.1421943
0.9490245633695354,1614311983.1627119
1.045401562289661,1614311983.1834147
0.9513099615783553,1614311983.203883
1.0616791036495252,1614311983.224094
0.9490789566519281,1614311983.2447307
1.072750911287077,1614311983.2654324
0.9420057075715185,1614311983.2861824
1.0834834970042986,1614311983.3066797
0.9478970947482094,1614311983.327401
1.1188921647513201,1614311983.34796
1.209984370434647,1614311983.3583243
0.9406609311365832,1614311983.3790329
1.148480157991889,1614311983.399425
0.7064518711865778,1614311983.4199855
0.688764846489466,1614311983.4407437
0.8972035902680149,1614311983.4612358
1.161861552470652,1614311983.4816556
0.8679022446258955,1614311983.5024686
1.1603589541323398,1614311983.5227191
0.829002209015351,1614311983.543276
1.1426919311027288,1614311983.5634694
0.802975620844751,1614311983.5838645
1.1219473741908432,1614311983.6046774
0.5724355333970728,1614311983.6046774
0.7651526244261911,1614311983.6253533
0.5955035262772674,1614311983.6457403
0.7230563209510628,1614311983.6664581
0.613295942115257,1614311983.6867187
0.9604947529708093,1614311983.7273288
0.9604947529708093,1614311983.7273288
0.6251001468226374,1614311983.7374418
0.7607297609890289,1614311983.7679906
0.6246404209588856,1614311983.798705
0.6230265361288063,1614311983.8194149
0.6230265361288063,1614311983.8194149
0.5852160408108524,1614311983.8610094
0.5852160408108524,1614311983.8610094
0.7507910925711245,1614311983.8814926
0.5872781413572672,1614311983.922721
0.5872781413572672,1614311983.922721
1.255997981732678,1614311983.9431086
1.330511698507528,1614311983.963593
0.96425069015592,1614311983.9843757
1.0349269417737803,1614311984.0045512
0.6900029951298148,1614311984.0247583
0.6644620014223619,1614311984.0660167
0.9411517751211915,1614311984.086696
0.9411517751211915,1614311984.086696
1.5846791989565732,1614311984.1074169
1.5011258594038126,1614311984.1386156
1.5011258594038126,1614311984.1386156
0.9385450430129354,1614311984.1797378
1.6124410029325573,1614311984.1797378
1.3431035828922628,1614311984.2001948
1.7093454963065586,1614311984.2207806
1.4565348332509427,1614311984.2412775
1.7899253463571079,1614311984.2615535
1.5533099028212891,1614311984.2817988
1.6373880832672558,1614311984.322825
1.6373880832672558,1614311984.322825
1.9113623714082393,1614311984.3435168
1.7050491218164654,1614311984.3642745
1.7653144956297462,1614311984.405849
1.7653144956297462,1614311984.405849
1.4079811871200103,1614311984.4473598
1.9933381916145667,1614311984.4473598
1.8271712624332783,1614311984.4678817
2.1534469904428537,1614311984.4779365
2.141689203992782,1614311984.4987054
1.9978836063081487,1614311984.5188599
1.8634466300609094,1614311984.5392873
1.991694242067032,1614311984.560004
1.8769504264361063,1614311984.5802152
1.9769788424281636,1614311984.6004019
1.8827923453600146,1614311984.62083
1.8909328621594872,1614311984.662117
1.8909328621594872,1614311984.662117
1.8935614569454895,1614311984.703383
1.8935614569454895,1614311984.703383
1.9240716360177033,1614311984.7241266
1.895582773191763,1614311984.7445798
1.900940461074033,1614311984.7647402
1.8954847622472766,1614311984.7851667
1.9196371882162029,1614311984.8261328
1.8873974989662288,1614311984.846688
1.8873974989662288,1614311984.846688
1.8083844576731463,1614311984.8876736
1.7982008115247465,1614311984.8980527
1.8694565327081767,1614311984.9186914
1.8694565327081767,1614311984.9186914
1.7568241648346983,1614311984.9393842
1.9594467770027721,1614311984.9800155
1.8313763223818473,1614311985.000532
1.8313763223818473,1614311985.000532
1.6645331156764822,1614311985.020773
1.8083718577601093,1614311985.0414186
1.7743005730593502,1614311985.0821795
1.953975696334929,1614311985.102694
1.546986179258616,1614311985.102694
1.7382233622910244,1614311985.1231058
2.1549322980916563,1614311985.164394
1.4398655654491694,1614311985.164394
1.9013421351005593,1614311985.2056258
1.4257784681007233,1614311985.226192
1.4495049383855738,1614311985.2469006
