error,t
0.2211928202696798,1614325164.6735404
0.20483476994708338,1614325164.6937292
0.2222167910189532,1614325164.7145214
0.198588458814714,1614325164.7350826
0.198588458814714,1614325164.7350826
0.19446411917510886,1614325164.7760344
0.23621577225282486,1614325164.7963648
0.28424492311408356,1614325164.8169112
0.19479578837270717,1614325164.8375995
0.2557096632694622,1614325164.8580015
0.1936357075785735,1614325164.8580015
0.20427675769278175,1614325164.8783405
0.17211910086812,1614325164.898589
0.24626551299810884,1614325164.9292188
0.2091331280052493,1614325164.949678
0.306591303736776,1614325164.9699795
0.2184792785853844,1614325164.9905038
0.32936975880908914,1614325165.0109968
0.2021035786724925,1614325165.0109968
0.35310521441219533,1614325165.0519762
0.4841961931329892,1614325165.072437
0.24405626264212987,1614325165.0931919
0.3886464665352012,1614325165.1136262
0.3408207977743094,1614325165.1136262
0.35237352621176354,1614325165.133953
0.2657674488943036,1614325165.1747758
0.2657674488943036,1614325165.1747758
0.2798623741525541,1614325165.2155657
0.46510412195434503,1614325165.2361138
0.2917015209778684,1614325165.256866
0.4904499791413215,1614325165.2773283
0.2985530266603982,1614325165.297664
0.5106960657153945,1614325165.3183937
0.3068139879647811,1614325165.3389702
0.3068139879647811,1614325165.3389702
0.6471561024307182,1614325165.3695397
0.315901780776251,1614325165.3899343
0.315901780776251,1614325165.3899343
0.3081710934524229,1614325165.4306107
0.3127910405937071,1614325165.4513297
0.32215363208049896,1614325165.4715073
0.5841527064161058,1614325165.4918973
0.32126984046054863,1614325165.4918973
0.5942205392063745,1614325165.5331779
0.3263605035387507,1614325165.553538
0.5866480109977915,1614325165.5739367
0.34502965769101124,1614325165.5941682
0.5789758255107837,1614325165.6145813
0.3633991899612945,1614325165.6350644
0.5650252376138839,1614325165.6552935
0.3771638425450382,1614325165.6757512
0.5427976546745492,1614325165.6961493
0.8119262256405813,1614325165.7167141
0.3945380520362777,1614325165.7373912
0.4910258235374089,1614325165.7579567
0.3154734803045419,1614325165.7783413
0.3106457896119542,1614325165.7989552
0.355924821892326,1614325165.80906
0.45115677261105835,1614325165.8299656
0.40340575279619184,1614325165.850273
0.5105483613767023,1614325165.8707538
0.40717455344007636,1614325165.8911924
0.5253742850923601,1614325165.9113653
0.4111774774812891,1614325165.9317029
0.5396894215225541,1614325165.9521894
0.6731196294718478,1614325165.972729
0.4159147910046084,1614325165.9932935
0.558983351906055,1614325166.013853
0.28379798795911015,1614325166.0343425
0.28575525995848416,1614325166.0550926
0.42203803881719415,1614325166.0752926
0.584014604731216,1614325166.0958486
0.4307663523876881,1614325166.116523
0.6023357672724274,1614325166.1367545
0.43855291456485923,1614325166.157256
0.6199126046859524,1614325166.1774292
0.4493939871533187,1614325166.197663
0.6407364381338783,1614325166.2181776
0.4607070390721789,1614325166.2387412
0.5608255088455125,1614325166.2491057
0.7649344000524594,1614325166.2693317
0.4713455449361666,1614325166.2896752
0.6860137265090644,1614325166.3103676
0.3033253035920989,1614325166.3308663
0.3058114961312741,1614325166.3514285
0.4816608855541412,1614325166.3719852
0.7189583493928627,1614325166.392239
0.48902707541100093,1614325166.4127123
0.7387426689813532,1614325166.4332073
0.4923091333288751,1614325166.4534023
0.7553166052611269,1614325166.4739423
0.4990723397321044,1614325166.494361
0.7763231810070047,1614325166.514806
0.5028578503985486,1614325166.535635
0.7947606688101496,1614325166.5560393
0.4985828475047369,1614325166.5766048
0.8041961904678703,1614325166.5974557
0.4857839003881397,1614325166.6176636
0.4857839003881397,1614325166.6176636
0.4742012407587257,1614325166.658817
0.6351862542423419,1614325166.6689482
0.9582249056291281,1614325166.6895227
0.43632418959302655,1614325166.7099364
0.7584910508782117,1614325166.7305872
0.39307801336273984,1614325166.7510514
0.41119383123260667,1614325166.7715414
0.36168795891077354,1614325166.792371
0.6721407252628682,1614325166.8127632
0.3249340077067575,1614325166.8332002
0.6261461433423572,1614325166.8538804
0.2930534301629393,1614325166.8743653
0.5828129052158584,1614325166.8948388
0.2671931415824498,1614325166.9154203
0.5437308889780059,1614325166.935673
0.24760916741941763,1614325166.9564734
0.5092424527877304,1614325166.9769304
0.23068746098561888,1614325166.9974968
0.23068746098561888,1614325166.9974968
0.24528358350646506,1614325167.0385635
0.4316641156901504,1614325167.0589435
0.54218274590382,1614325167.0693352
0.2678198609319007,1614325167.0896854
0.38471411465704697,1614325167.1100998
0.7635879520982516,1614325167.1100998
0.7555811437997171,1614325167.1304567
0.3096373359170683,1614325167.1710596
0.34826351706103753,1614325167.1911905
0.32455452219539094,1614325167.2113628
0.32455452219539094,1614325167.2113628
0.34087763501664536,1614325167.2520187
0.3973093671607497,1614325167.2728198
0.36541993335073775,1614325167.292941
0.41838556005518757,1614325167.3134398
0.38152281326525794,1614325167.3338528
0.43963791334981894,1614325167.354399
0.5246881742988376,1614325167.354399
0.45954928133092854,1614325167.3953948
0.4193485629193596,1614325167.4156072
0.4771339263765153,1614325167.436187
0.6035828779004639,1614325167.4568057
0.445383851874371,1614325167.4773872
0.5007794772602244,1614325167.4982555
0.5153264047631299,1614325167.5187664
0.51541662957402,1614325167.5291524
0.47759300925146986,1614325167.549627
0.47759300925146986,1614325167.549627
0.4931706321321373,1614325167.5907109
0.5283742159808408,1614325167.6111808
0.5093343638520377,1614325167.6316562
0.5348064283625209,1614325167.652205
0.5274967811978334,1614325167.6726353
0.5673393258053862,1614325167.6931827
0.5414560864394221,1614325167.7136586
0.5414560864394221,1614325167.7136586
0.5575126583513634,1614325167.754925
0.6444174465142047,1614325167.7754798
0.5720196008263569,1614325167.7960289
0.6831265824280442,1614325167.8167677
0.5828955527788376,1614325167.8372276
0.7185958096569884,1614325167.8575807
0.8666996752503199,1614325167.8780162
0.6063051149843381,1614325167.8985732
0.6912454568368286,1614325167.9089127
0.428144072917957,1614325167.9293783
0.4216574253737058,1614325167.9496887
0.4216574253737058,1614325167.9496887
0.6309257675506976,1614325167.9904742
0.8594973332084055,1614325168.0112464
1.1001544055355759,1614325168.0314562
0.6449384913521794,1614325168.0519948
0.9092686729876461,1614325168.0726695
0.3936757960674728,1614325168.0928934
0.586250466438332,1614325168.0928934
0.650925397976919,1614325168.1339905
0.40943231788477996,1614325168.1339905
0.9694520929453612,1614325168.1748657
1.2986389577708999,1614325168.195105
0.6512071654165231,1614325168.2152936
0.9991915370225505,1614325168.2358255
0.44020754838237897,1614325168.2560978
0.44442679178878564,1614325168.2766612
0.6443821164263807,1614325168.297521
1.0243815609525324,1614325168.3179939
0.6257191092304188,1614325168.3384018
1.0186202762379413,1614325168.3590815
0.43571067507129335,1614325168.369197
0.8114545533956357,1614325168.389838
0.5975153270975223,1614325168.4101691
1.0077580073865193,1614325168.4303842
0.5899078802917268,1614325168.450857
1.0072260678969098,1614325168.4710934
1.4274676676270524,1614325168.4919171
0.5614299906962823,1614325168.5123177
0.9867438568110112,1614325168.5328815
0.5326331117915224,1614325168.5328815
0.46867539479680453,1614325168.5739043
0.5553670425656796,1614325168.5942862
0.5670982292195303,1614325168.61473
0.9536934827845014,1614325168.6352336
1.387696505932517,1614325168.6557384
0.6008795106836886,1614325168.6764164
0.928621982582736,1614325168.696605
0.4501287898715123,1614325168.7171571
0.6019260472323971,1614325168.7171571
0.445971685477915,1614325168.737655
0.6465778197359733,1614325168.7784607
0.8811891934669924,1614325168.7986965
1.096643910694034,1614325168.8089771
0.6618560212766429,1614325168.8294766
0.9070650726648397,1614325168.8496716
1.2724783803626458,1614325168.8700683
0.6733506466791979,1614325168.8903267
0.9538880831870209,1614325168.9107773
0.37341947116305896,1614325168.9312303
